,nombre,direccion
4211,COMERCIALIZADORA ANDANVA  SA DE CV,MIGUEL ANGEL DE QUEVEDO 745 nan CUADRANTE DE SAN FRA COYOACAN 4320 CDMX
4212,LOS OSOS MAOSOS  SA DE CV,MARCELINO DAVALOS 10 nan ALGARIN CUAUHTEMOC 6880 CDMX
4213,MINI SERVICIO GRAFICO  SA DE CV,MARCELINO DAVALOS 7 1 ALGARIN CUAUHTEMOC 6880 CDMX
4214,BROADWAY PLAYERAS Y CACHUCHAS  SA DE CV,EMILIANO ZAPATA 92 LOC UNI MORELOS VENUSTIANO CARRANZA 15270 CDMX
4215,CHIKI PLANET  SA DE CV,IGNACIO ZARAGOZA 1067 ######## AGRICOLA ORIENTAL IZTACALCO 8500 CDMX
4216,"SAN NICOLAS DOS, SA DE CV",AV BOSQUES MZ1 LT 2 SAN NICOLAS 2 TLALPAN 14735 CDMX
4217,FABILA ARQUITECTOS  SA DE CV,DURAZNOS MZ 17 LT 22 nan PARAJE 38 TLALPAN 14275 CDMX
4218,REFRIMAR P.R.  SA DE CV,TETIZ 277 nan PEDREGAL DE SAN NICO TLALPAN 14100 CDMX
4219,COMERCIALIZADORA JUMBO  SA DE CV,ABREVADERO 47 nan VILLA COAPA TLALPAN 14390 CDMX
4220,"PYRSA DE PUEBLA, SA DE CV",AV MALINTZIN 84 nan MALINTZIN PUEBLA 72210 Puebla
4221,ENLACES COMERCIALES ESTRATEGICOS  SA DE CV,CAM REAL A CHOLULA 4418 nan SANTIAGO MOMOXPAN SAN PEDRO CHOLULA 72760 Puebla
4222,GRUPO GR EXPRESS  SA DE CV,EDUCADORES 5651 nan SATELITE 2DA SECCION PUEBLA 72310 Puebla
4223,LAYAR  SA DE CV,12 ORIENTE 2804 A RESURGIMIENTO PUEBLA 72370 Puebla
4224,ROCHER MANTENIMIENTO SA DE CV,49 A SUR 4523 nan ESTRELLA DEL SUR PUEBLA 72190 Puebla
4225,ALIMENTOS EUROPEOS FINOS S DE RL DE CV,CARR FEDERAL PUEBLA TEHUACAN 414 nan GUADALUPE AMOZOC 72990 Puebla
4226,CONSTRUSERVICIOS NAVGORD  SA DE CV,5 B SUR 5510 nan VILLA ENCANTADA PUEBLA 72440 Puebla
4227,BERMIT CONSULTING SA DE CV,HUAMANTLA 55 105 LA PAZ PUEBLA 72160 Puebla
4228,EQUIPOS ELECTRICOS DE ALTA ESPECIFICACION DIKSE  SA DE CV,19 ORIENTE 1405 2 EL ANGEL PUEBLA 72500 Puebla
4229,GESTION DE INFORMACION Y TEC EN TELECOMUNICACIONES  SA DE CV,AVENIDA 12 PONIENTE 2312 3 TIERRA Y LIBERTAD PUEBLA 72090 Puebla
4230,ARRMTO REN Y COM DE MAQ P LA CONST SA DE CV,CALLE DURANGO 245 205 ROMA CUAUHTEMOC 6700 CDMX
4231,GRUCONST  SA DE CV,PROL DE LA 14 SUR 6302 9 LOMA LINDA PUEBLA 72477 Puebla
4232,COMERCIALIZADORA MEXICANA DE LEGUMBRES  SA DE CV,LIBRAMIENTO A JALAPA KM 10 05 nan ACATZINGO ACATZINGO 75150 Puebla
4233,FT & HS ENGINEERING SERVICES  SA DE CV,AV MARTIRES DE RIO BLANCO 42 nan PARQUE INDUSTRIAL 5 DE MAYO PUEBLA 72019 Puebla
4234,MUEBLES RUSTICOS DE LA SIERRA SA DE CV,KM 5 CARRETERA CUAUTINCHAN TECALI SN nan CUAUTINCHAN CUAUTINCHAN 75220 Puebla
4235,INNPROMED INNOVACIONES Y PRODUCTOS MEDICOS  SA DE CV,PROLONGACION 11 SUR 5128 04:00 a. m. PRADOS AGUA AZUL PUEBLA 72430 Puebla
4236,"DEPORTES DEL CAMPO, SA DE CV",HIDALGO 205 C CENTRO TEPEACA 75200 Puebla
4237,CONSTRUCTORA AGROMECANICA MH  SA DE CV,CALLE REFORMA 19 nan LA TRINIDAD SANCTORU CUAUTLANCINGO 72730 Puebla
4238,CORPORATIVO HERDAJOGA  SA DE CV,CARRETERA ESTATAL IZUCAR DE MATAMOROS ATENCINGO 6 900 ######## SAN JUAN COLON IZUCAR DE MATAMOROS 74575 Puebla
4239,BEBEBODEGA  SA DE CV,CALZADA ZAVALETA 3704 nan SANTA CRUZ BUENAVIST PUEBLA 72170 Puebla
4240,REMOLQUES AUTOMOTRICES  SA DE CV,ADOLFO RUIZ CORTINES 312 nan SAN RAFAEL COMAC SAN ANDRES CHOLULA 72840 Puebla
4241,BALEROS Y REFACCIONES AUTIN SA DE CV,29 NTE 204 3 AMOR PUEBLA 72140 Puebla
4242,GRUPO VEREX  SA DE CV,BLVD# ATLIXCAYOTL 5320#202 TORRE II BOSQUES DE ANGELOPOLIS SAN ANDRES CHOLULA 72810 Puebla
4243,PYSAB  SA DE CV,PRIV B HERMENEGILDO GALEANA 924 nan EL PARAISO MAYORAZGO PUEBLA 72450 Puebla
4244,BAUER ELECTRONICA SA DE CV,BLVD HERMANOS SERDAN 296 C VILLA POSADAS PUEBLA 72060 Puebla
4245,COMERCIAL DE MADERASY TABLEROS NUEVA UN ION  SA DE CV,DIAGONAL 5 PONIENTE 131 A CHIPILO DE FRANCISCO SAN GREGORIO ATZOMPA 74325 Puebla
4246,RKL REPRESENTACIONES SA DE CV,MAXIMINO AVILA CAMACHO 4930 nan SANTA CRUZ BUENA VISTA PUEBLA 72150 Puebla
4247,BAUCOM  SA DE CV,BLV HERMANOS SERDAN 296 A VILLA POSADAS PUEBLA 72060 Puebla
4248,INGENIERIA AMBIENTAL Y URBANA  SA DE CV,FRESNOS 18 nan PSO DE SAN ANDRES SAN ANDRES CHOLULA 72810 Puebla
4249,TRANE TRANSPORTE Y MANIOBRAS ESPECIALIZADOS  SA DE CV,BLVD 5 DE MAYO 4816 2 MORELOS PUEBLA 72080 Puebla
4250,VIVI INDUSTRIAS  SA DE CV,BLV ESTEBAN DE ANTUNANO 1463 2 LA AHOGADA PUEBLA 72130 Puebla
4251,NORDRAC  SA DE CV,RIO LERMA 10 NAVE 8 SAN LORENZO ALMECATL CUAUTLANCINGO 72710 Puebla
4252,GRUPO KI ACHI  SA DE CV,CAM REAL CIPRESES 1809 nan BARREAL FRACC SAN ANDRES CHOLULA 72810 Puebla
4253,EQUIPOS HIDRAULICOS Y MANTENIMIENTO DE PUEBLA SA DE CV,HDA DE GUADALUPE 5135 nan LA HACIENDA PUEBLA 72570 Puebla
4254,DISEOS Y PROYECTOS LAMINADOS  SA DE CV,CARRETERA A VALSEQUILLO KM 9#5 SN nan SAN FCO TOTIMEHUACAN PUEBLA 72960 Puebla
4255,MB C0MPUTO  SA DE CV,9 B SUR 4931 B nan PRADOS AGUA AZUL PUEBLA 72430 Puebla
4256,PETRIL  SA DE CV,AVENIDA PROLONGACION REFORMA 4717 B REFORMA SUR PUEBLA 72160 Puebla
4257,AMENSI  SA DE CV,BLVD VALLE DORADO 18 O VALLE DORADO TLALNEPANTLA DE BAZ 54020 Estado de Mexico
4258,HILADOS Y TEJIDOS ZAVALA  SA DE CV,16 DE SEPTIEMBRE 36 nan STA CRUZ GUADALUPE PUEBLA 72150 Puebla
4259,PUBLIOPCIONES DE PUEBLA  SA DE CV,JALPAN 303 nan LA PAZ PUEBLA 72160 Puebla
4260,PRINT MEDIA SOLUTIONS S DE RL DE CV,ALFA 77 A PATRIOTISMO PUEBLA 72130 Puebla
4261,VYCA CONSTRUCCIONES  SA DE CV,AV# REVOLUCION 1324 nan SANTIAGO MOMOXPAN SAN PEDRO CHOLULA 72775 Puebla
4262,GRUPO PPYG DE MEXICO SA DE CV,15 ORIENTE 210 ALTOS EL CARMEN PUEBLA 72530 Puebla
4263,PTM MX  SA DE CV,CALZADA ZAVALETA 703 7 CAMPESTRE EL PARAISO PUEBLA 72150 Puebla
4264,OPERADORA COORPORATIVA MDC  SA DE CV,PASEO ORQUIDEAS 10 nan LOMAS DE ANGELOPOLIS SAN ANDRES CHOLULA 72830 Puebla
4265,INGENIERIA Y MANTENIMIENTO DOMINGUEZ  SA DE CV,AV 14 OTE 425 nan CENTRO PUEBLA 72000 Puebla
4266,GRUPO EXCELICA DE MEXICO S DE RL DE CV,CAMINO A TLALTEPANGO 265 nan TLALTEPANGO SAN PABLO DEL MONTE 90990 Tlaxcala
4267,EL PORTAL DE LA MODA SA DE CV,7 NORTE 1203 A PUEBLA CENTRO PUEBLA 72000 Puebla
4268,PROVEEDOR DE EQUIPO MILITAR Y DEPORTIVO  SA DE CV,5 PONIENTE 139 B CENTRO PUEBLA 72000 Puebla
4269,TOOLINSERT  SA DE CV,BLVD ESTEBAN ANTUNANO 2308 5 REFORMA SUR PUEBLA 72160 Puebla
4270,SOLDADURA Y PAILERIAINDUSTRIAL  SA DE CV,FERROCARRIL 56 nan SAN JUAN CUAUTLANCIN CUAUTLANCINGO 72700 Puebla
4271,AZIRA  SA DE CV,7 SUR 3918 nan GABRIEL PASTOR PUEBLA 72420 Puebla
4272,TRANSPORTES Y FLETESTRAFIMEX  SA DE CV,PROLONGACION EMILIO PORTES GIL 2905 nan BALCONES DE ALTAVIST MONTERREY 64770 Nuevo Leon
4273,AIRES ACONDICIONADOSLOPEZ HNOS  SA DE CV,JUAREZ 311 nan ITURBIDE SAN NICOLAS DE LOS GARZA 66420 Nuevo Leon
4274,SERVICIOS E INSTALACION DE MATERIALES INDUSTRIALES SA DE CV,JULIAN VILLAGRAN 19 NTE INDUSTRIAL MONTERREY 64440 Nuevo Leon
4275,SAN MEX DEL NORTE  SA DE CV,AVENIDA J M 204 nan PARQUE INDUSTRIAL JM APODACA 66634 Nuevo Leon
4276,PRODUCTOS INDUSTRIALES DE PROTECCION  SA DE CV,AV ANTIGUO CAMINO A VILLA DE GARCIA 313 3 LA CONCORDIA SANTA CATARINA 66367 Nuevo Leon
4277,ACEROS SANITARIOS E INDUSTRIALES DE MEXICO  SA DE CV,JULIAN VILLARREAL 1905 NTE INDUSTRIAL MONTERREY 64440 Nuevo Leon
4278,ENCUADERNACION ARTISTICA SA CV,VILLAGRAN 687 nan MONTERREY# CENTRO MONTERREY 64000 Nuevo Leon
4279,PANADERIA Y PASTELERIA REGIOMONTANA  SA DE CV,AV ABRAHAM LINCOLN 5501 5501 VALLE VERDE 2 SECTOR MONTERREY 64117 Nuevo Leon
4280,BRITE MASTERS  SA DE CV,CUAUHTEMOC 206 nan CENTRO GUADALUPE 67100 Nuevo Leon
4281,INSTALACIONES REGIOMONTANAS DE ALUMINIO  SA DE CV,SEBASTIAN LERDO DE TEJADA 1205 A NI#O ARTILLERO MONTERREY 64280 Nuevo Leon
4282,SEIDMI  SA DE CV,JULIAN VILLAGRAN 1905 nan INDUSTRIAL MONTERREY 64440 Nuevo Leon
4283,CANTU LOGISTICS  SA DE CV,KERAMOS 308 nan DEL PRADO MONTERREY 64410 Nuevo Leon
4284,SOLUCIONES DINAMICASORGANIZACIONALES  SA DE CV,KERAMOS 308 nan DEL PRADO MONTERREY 64410 Nuevo Leon
4285,"VALVULAS RET, SA DE CV",MAGALLANES 634 nan TREVI#O MONTERREY 64520 Nuevo Leon
4286,"ISI TAX, SA DE CV",RIO ORINOCO 171 5 Y6 DEL VALLE SAN PEDRO GARZA GARCIA 66220 Nuevo Leon
4287,"INTEGRATEC, SA DE CV",BLV ROGELIO CANTU GOMEZ 374 6 SANTA MARIA MONTERREY 64650 Nuevo Leon
4288,IG ANUNCIOS  SA DE CV,VALLE DE MEXICO 149 nan PARQUE 200 SANTA CATARINA 66368 Nuevo Leon
4289,WELDING TORCHES  SA DE CV,SANTA SUSANA 121 nan VALLE DE SANTA CRUZ SANTA CATARINA 66362 Nuevo Leon
4290,LEADING LATINAMERICA SA DE CV,AV PEDRO RAMIREZ VAZQUEZ 200 11 DEL VALLE SECT ORIEN SAN PEDRO GARZA GARCIA 66269 Nuevo Leon
4291,INDUSTRIAS IRO SA DE CV,FEDERALISMO 314 nan INDUSTRIAL LA SILLA GUADALUPE 67199 Nuevo Leon
4292,COLOR ONE  SA DE CV,PRIV ENCINO 103 nan COLINAS DEL HUAJUCO MONTERREY 64988 Nuevo Leon
4293,"EDITORA CADEREYTA,  SA DE CV",HIDALGO 404 PTE INT 2 CENTRO CADEREYTA JIMENEZ 67450 Nuevo Leon
4294,KERNEL CONECTIVIDAD PRODUCTIVA  SA DE CV,MIGUEL ALEMAN KM  16 5 512 nan EL MILAGRO APODACA 66634 Nuevo Leon
4295,"ALBA SAN PEDRO, SA DE CV",HUMBERTO LOBO 205 NORTE COL DEL VALLE SAN PEDRO GARZA GARCIA 66220 Nuevo Leon
4296,PIEDRA SANTA  SA DE CV,AV BENITO JUAREZ 1551 nan EL SABINO GUADALUPE 67150 Nuevo Leon
4297,MEDRANO MAGNETICS SA DE CV,AV BENITO JUAREZ 313 L16 NUEVO SAN SEBASTIAN GUADALUPE 67180 Nuevo Leon
4298,LERMA CONSTRUCCIONESY MANTENIMIENTO  SA DE CV,ELIAS FLORES 513 nan MODERNO APODACA I APODACA 66600 Nuevo Leon
4299,VINCULO CULTURAL DELNORTE  SA DE CV,PALACIO DE JUSTICIA 970 nan ANAHUAC SAN NICOLAS DE LOS GARZA 66450 Nuevo Leon
4300,SUBURBAN  SA DE CV,SAN JUAN DE LA CRUZ 420 nan COL ANAHUAC SAN NICOLAS DE LOS GARZA 66450 Nuevo Leon
4301,TECNICA INDUSTRIAL REGIOMONTANA  SA DE CV,CASAS GRANDES 109 nan MITRAS CENTRO MONTERREY 64460 Nuevo Leon
4302,RECUBRIMIENTOS Y SOLVENTES SA DE CV,AV CRISTOBAL COLON 2302 PTE MONTERREY CENTRO MONTERREY 64000 Nuevo Leon
4303,"SICOP, SA DE CV",COSTA RICA 320 nan VISTA HERMOSA MONTERREY 64620 Nuevo Leon
4304,FILM SUPPLY  SA DE CV,FRANCISCO HERNANDEZ DE CORDOBA 205 nan LAS CUMBRES 4 SECTOR MONTERREY 64619 Nuevo Leon
4305,VERTICAL INDUSTRIAL CONTRACTORS  SA DE CV,ZIMAPAN 300 nan MITRAS CENTRO MONTERREY 64460 Nuevo Leon
4306,HOUSEHOLD EXPRESS SA DE CV,HUMBERTO LOBO 9312 nan CIUDAD INDUSTRIAL MI GARCIA 66023 Nuevo Leon
4307,GRUPO UNIDADES DE COMPUTO  SA DE CV,AV SAN JERONIMO 336 D SAN JERONIMO MONTERREY 64640 Nuevo Leon
4308,TRASCENDIA NETSOURCING  SA DE CV,ALIANZA SUR 303 OF 319 PARQUE DE INVESTIGACION E INOV APODACA 66628 Nuevo Leon
4309,"NACIONAL DE ALARMAS, SA DE CV",DOCTOR JOSE ELEUTERIO GONZALEZ 502 B VISTA HERMOSA MONTERREY 64620 Nuevo Leon
4310,TRUCSA & ASOCIADOS SDE RL DE CV,VENEZUELA 227 nan VISTA HERMOSA MONTERREY 64620 Nuevo Leon
4311,PAPA LAVADA EL ROCIO SA DE CV,AV LOS ANGELES 1000 202 GARZA CANTU SAN NICOLAS DE LOS GARZA 66480 Nuevo Leon
4312,TRANSPORTES AYALA ZIEROLD SA DE CV,CRISANTEMA 133 nan CUAUHTEMOC SAN NICOLAS DE LOS GARZA 66450 Nuevo Leon
4313,DISTRIBUIDORA ROMERO SA DE CV,FELIX U GOMEZ 1406 NTE TERMINAL MONTERREY 64580 Nuevo Leon
4314,DECORSTEEL  SA DE CV,AV FUNDIDORA 501 L100 nan OBRERA MONTERREY 64010 Nuevo Leon
4315,FLETES Y ACARREOS ELBENJAS  SA DE CV,FRANCISCO JAVIER MINA 101 nan SAN MIGUEL APODACA 66649 Nuevo Leon
4316,COMERCIALIZADORA CARVIL SA DE CV,4 A ZONA 714 nan CARACOL MONTERREY 64810 Nuevo Leon
4317,FLEXAFILM DE MEXICO S DE RL DE CV,PUERTO VALLARTA 180 A LA FE SAN NICOLAS DE LOS GARZA 66477 Nuevo Leon
4318,MACRO REPARTO  SA DE CV,TEPATITLAN 4809 nan LOS ALTOS MONTERREY 64370 Nuevo Leon
4319,INDUSTRIAL DE PRODUCTOS LA MONTAA SA DE CV,CASTA#O 2221 nan BOSQUES DEL COUNTRY GUADALUPE 67176 Nuevo Leon
4320,CREATIVIDAD PROMOCIONAL DE MONTERREY  SA DE CV,BENITO JUAREZ PTE 113 nan CENTRO GUADALUPE 67100 Nuevo Leon
4321,"GARMI DEL NORTE, SA DE CV",ESTANISLAO MARTINEZ LARA 110 nan PARQUE INDUSTRIAL  MILIMEX SANTA CATARINA 66350 Nuevo Leon
4322,FIESTAS LAND  SA DE CV,RIO DE LA PLATA OTE 203 1 2 DEL VALLE SAN PEDRO GARZA GARCIA 66220 Nuevo Leon
4323,DECISION TECNOLOGICA SA DE CV,MC ABASTA 2225 A FERROCARRILERA MONTERREY 64250 Nuevo Leon
4324,PURE FORCE DE MEXICO SA DE CV,BLVD DIAZ ORDAZ 129 B LOS TREVINO SANTA CATARINA 66150 Nuevo Leon
4325,"EMCAR, SA DE CV",IGNACIO ZARAGOZA NORTE 214 nan MONTERREY CENTRO MONTERREY 64000 Nuevo Leon
4326,PROMOTORES DE MAQUINARIA Y SERVICIO INDUSTRIAL  SA DE CV,GALEANA 650 nan EL LECHUGAL SANTA CATARINA 66376 Nuevo Leon
4327,PACIFIC RIM  SA DE CV,AV REVOLUCION INDUSTRIAL 100 nan EL OBISPO SANTA CATARINA 66367 Nuevo Leon
4328,PAILERIA EQUIPOS Y MAQUINADOS SA DE CV,GOLFO DE MEXICO 790 nan COL LA FE SAN NICOLAS DE LOS GARZA 66470 Nuevo Leon
4329,SERVS INT REFRACTARIOS Y SIDER SA DE CV,DEL PARQUE 624 nan COL PARQUE IND SAN RAFAEL GUADALUPE 67110 Nuevo Leon
4330,DISTRIBUIDORA Y SERVICIOS ELECTROMECANICOS REGIOMON SA DE CV,QUICHE 401 C AZTECA GUADALUPE 67150 Nuevo Leon
4331,SERVICIOS DE ELEVACION  SA DE CV,PUERTO LA PAZ 125 nan LA FE SAN NICOLAS DE LOS GARZA 66477 Nuevo Leon
4332,GRUPO MACASMAR SA DE CV,20 DE NOVIEMBRE 500 nan TAMPIQUITO SAN PEDRO GARZA GARCIA 66240 Nuevo Leon
4333,SIMONE REGALOS SA DE CV,JOSE VASCONCELOS PONIENTE 1523 L4 CENTRO SAN PEDRO GARZA GARCIA 66230 Nuevo Leon
4334,GESTION RED  SA DE CV,AVENIDA JOSE VASCONCELOS ORIENTE 650 P B OF 2 VALLE DEL CAMPESTRE SAN PEDRO GARZA GARCIA 66265 Nuevo Leon
4335,CONAPLISUR  SA DE CV,MANUEL MARIA DEL LLANO 417 nan MONTERREY CENTRO MONTERREY 64000 Nuevo Leon
4336,DEL VALLE AUTO CRASH  SA DE CV,AV JOSE VASCONCELOS PTE 424 nan SAN PEDRO GARZA GARCIA CENTRO SAN PEDRO GARZA GARCIA 66200 Nuevo Leon
4337,MADERAS CUAUHTEMOC DE MONTERREY  SA DE CV,MANUEL L BARRAGAN 752 nan LOS TABACHINES SAN NICOLAS DE LOS GARZA 66420 Nuevo Leon
4338,VALVULAS A S DEL NORTE SA DE CV,ARTURO B DE LA GARZA 406 nan COL ROBLE SAN NICOLA SAN NICOLAS DE LOS GARZA 66420 Nuevo Leon
4339,TRANSPORTES SAN ISIDRO DEL NORTE  SA DE CV,RAUL CABALLERO 405 nan UNION AGROPECUARIOS GENERAL ESCOBEDO 66050 Nuevo Leon
4340,CONSTRUCCIONES INDUSTRIALES CEPAM  SA DE CV,PUEBLA 501 A nan LOS SAUCES 1ER SECTO SAN PEDRO GARZA GARCIA 66237 Nuevo Leon
4341,MACOVERSA INDUSTRIALMONTERREY  SA DE CV,NARDO 2216 nan MODERNA MONTERREY 64530 Nuevo Leon
4342,COMERCIALIZADORA GALARZA  SA DE CV,OLIVO 3113 nan JARDINES SAN RAFAEL GUADALUPE 67110 Nuevo Leon
4343,GRUPO NABAR DEL NORTE  SA DE CV,PADRE MIER 526 A APODACA CENTRO APODACA 66600 Nuevo Leon
4344,ARGUETA SUMINISTROS  SA DE CV,HELIODORO PEREZ 3338 nan NUEVA MADERO MONTERREY 64560 Nuevo Leon
4345,RINES LLANTAS Y ACCESORIOS EL MAGO SA DE CV,CRESENCIO MONROY 100 OTE FELIPE CARRILLO PUERTO GENERAL ESCOBEDO 66050 Nuevo Leon
4346,REGIO JIREH S DE RL DE CV,LITIO 429 nan NUEVO LAS PUENTES APODACA 66612 Nuevo Leon
4347,ACOSTA EDIFICACIONES SA DE CV,GUILLERMO PRIETO 1201 F CONGREGACION MARIANO ESCOBEDO SAN NICOLAS DE LOS GARZA 66430 Nuevo Leon
4348,CLIMATIZACION TOTAL  SA DE CV,PASCUAL ORTIZ RUBIO 1501 nan NI#O ARTILLERO MONTERREY 64280 Nuevo Leon
4349,SCI APLICACIONES PORINTERNET  SA DE CV,PSO ACUEDUCTO 3641 nan DEL PASEO RESIDENCIA MONTERREY 64920 Nuevo Leon
4350,"INMOBILIARIA ICL,  SA DE CV",BAJA CALIFORNIA 2529 nan POSTAL NUEVO LAREDO 88240 Tamaulipas
4351,"GLOBAL PCNET, SA DE CV",GUERRERO 2863 nan COL GUERRERO NUEVO LAREDO 88240 Tamaulipas
4352,FITOPHARMA  SA DE CV,CASTELLANOS Y TAPIA 723 nan LA HUERTA GUADALAJARA 44730 Jalisco
4353,TABLEROS MADERAS Y COCINAS  SA DE CV,AVENIDA JAVIER MINA 1131 ######## ZONA OBLATOS GUADALAJARA 44380 Jalisco
4354,MECANICA Y MANUFACTURA MILESIMA  SA DE CV,CAMARENA 70 nan AMERICANA GUADALAJARA 44160 Jalisco
4355,PLASTICOS JOGAR  SA DE CV,PROL MILO 3673 nan COL LA NOGALERA GUADALAJARA 44470 Jalisco
4356,GRUPO BERHFER SA DE CV,PRIVADA CALLE 22 2725 D ZONA INDUSTRIAL GUADALAJARA 44940 Jalisco
4357,SERVI CARNES DE VALLARTA  SA DE CV,CALLE 30 2585 4 ZONA INDUSTRIAL GUADALAJARA 44940 Jalisco
4358,LAMINADOS EUROPA  SA DE CV,CUAUHTEMOC 421 207 CIUDAD DEL SOL ZAPOPAN 45050 Jalisco
4359,PROFESIONALES EN EQUIPO Y FILTRACION  SA DE CV,MASCARONES 1971 nan JARDINES DEL COUNTRY GUADALAJARA 44210 Jalisco
4360,PESCADERIA VINA DEL MAR SA DE CV,AVENIDA DEL PIAL 36 nan EL VIGIA ZAPOPAN 45140 Jalisco
4361,"MIXBAAL, SA DE CV",CALZADA DE LOS ALAMOS 220 nan CIUDAD GRANJA ZAPOPAN 45010 Jalisco
4362,SOLAR BERATER  SA DE CV,CALZADA LAZARO CARDENAS 4605 nan PRADOS VALLARTA ZAPOPAN 45020 Jalisco
4363,GREEN GYM  SA DE CV,AV VALLARTA 5566 LOCAL F LOMAS UNIVERSIDAD ZAPOPAN 45029 Jalisco
4364,CLINICA SAN PIO  SA DE CV,AV LOPEZ MATEOS NTE 766 nan LADRON DE GUEVARA GUADALAJARA 44680 Jalisco
4365,INFLABLES TOYS 4 KIDS  SA DE CV,EULOGIO PARRA 65 Z INDEPENDENCIA GUADALAJARA 44280 Jalisco
4366,DISENO TECNOLOGICO EN LABORATORIO SA DE CV,CALZ INDEPENDENCIA NTE 1038 nan INDEPENDENCIA GUADALAJARA 44340 Jalisco
4367,DEMSO  SA DE CV,FRANCISCO ROJAS GONZALEZ 113 nan LADRON DE GUEVARA GUADALAJARA 44600 Jalisco
4368,MUNDO RECA  SA DE CV,AV REVOLUCION 413 nan ANALCO GUADALAJARA 44450 Jalisco
4369,MOETTI  SA DE CV,CHAPULTEPEC 470 nan BARRERA GUADALAJARA 44150 Jalisco
4370,TRANSPORTES COMERCIALES Y PAQUETERIA  SA DE CV,SAN PEDRO APOSTOL 857 nan LOMAS DE SAN MIGUEL SAN PEDRO TLAQUEPAQUE 45589 Jalisco
4371,GRUPO EMPAC  SA DE CV,CALZ DE LOS CEDROS 960 nan CIUDAD GRANJA ZAPOPAN 45010 Jalisco
4372,INDUSTRIALES DEL MAIZ GRUPO ARANDAS  SA DE CV,PRIVADA CATALAN 308 nan ANALCO GUADALAJARA 44450 Jalisco
4373,PRODUCTOS ALIMENTICIOS ZAPOPANOS  SA DE CV,CUAUHTEMOC 248 nan EL VIGIA ZAPOPAN 45140 Jalisco
4374,TORNILLOS ESPECIALIZADOS DE OCCIDENTE  SA DE CV,AV MARINA VALLARTA 180 1 3 RESIDENCIAL SANTA MARGARITA ZAPOPAN 45130 Jalisco
4375,SISTEMAS AGROPECUARIOS JAT SA DE CV,CALLE SAN JUAN 85 nan TEPEYAC ZAPOPAN 45150 Jalisco
4376,SERVICIO DE ING SUPERV Y LAB DE CONTROL DE CALIDAD  SA DE CV,CONSTITUCION DE 1917 3257 nan RES REVOLUCI TLAQUEPAQUE 45580 Jalisco
4377,CREMERIA SUPER C  SA DE CV,AV CIUDAD DE PEMEX 4622 nan SAN PEDRITO SAN PEDRO TLAQUEPAQUE 45625 Jalisco
4378,"OLAY COMUNICACIONES, SA DE CV",CALLE PASEO MARINA NORTE 70 nan RES STA MARGARITA ZAPOPAN 45130 Jalisco
4379,TERMOFORMADOS MC DE OCCIDENTE SA DE CV,SANTA LUCIA 213 A ZAPOPAN CENTRO ZAPOPAN 45100 Jalisco
4380,PROMOTORA MARINA CHAPALA  SA DE CV,AVE CONSTITUYENTES 1032 nan CONSTITUCION ZAPOPAN 45180 Jalisco
4381,"DIMAF ELECTRONICA, SA DE CV",ALAMOS 38 B CIUDAD GRANJA ZAPOPAN 45010 Jalisco
4382,"CONSTRUCTORA CAUTIN, SA DE CV",AVE VALLARTA 6503 E34 CIUDAD GRANJA ZAPOPAN 45010 Jalisco
4383,"PRINT BOX, SA DE CV",CALZADA LAS PALMAS 226 nan CIUDAD GRANJA ZAPOPAN 45010 Jalisco
4384,"CASA CASA CASA, SA DE CV",AV AMERICAS 1930 1502 COUNTRY CLUB GUADALAJARA 44610 Jalisco
4385,"CONTECK AMERICAS, SA DE CV",AVENIDA VALLARTA 6503 nan CIUDAD GRANJA ZAPOPAN 45010 Jalisco
4386,SEMILLAS DEL MILENIO SA DE CV,ISLA CURAZAO 2825 nan JARDINES DE LA CRUZ GUADALAJARA 44950 Jalisco
4387,SCHICK CLOTHING & MAKEUP  SA DE CV,ARBOLEDAS 2500 LOC#5 ZC BOSQUES DE LA VICTOR GUADALAJARA 44540 Jalisco
4388,GLADIOLA EVENTOS  SA DE CV,GLADIOLA 673 nan LOS TULIPANES TLAJOMULCO DE ZUNIGA 45640 Jalisco
4389,"GRUPO LOYGA, SA DE CV",AV PATRIA 687 nan JARDINES DE GUADALUP ZAPOPAN 45030 Jalisco
4390,CAJAS Y NOVEDADES SA DE CV,VOLCAN CEBORUCO 1905 nan EL COLLI 1A SECC ZAPOPAN 45070 Jalisco
4391,TECNO MOTRIZ CORPORATIVA  SA DE CV,PUERTO SOTO LA MARINA 2021 A SAN MARCOS GUADALAJARA 44320 Jalisco
4392,ALTA TECNOLOGIA Y SERVICIO A SISTEMAS D  SA DE CV,SIERRA CURIEL 258 nan ARTESANOS SAN PEDRO TLAQUEPAQUE 45598 Jalisco
4393,"VIAJES MORNESE, SA DE CV",ENRIQUE DIAZ DE LEON 2273 LOC 2 JARDINES DEL COUNTRY GUADALAJARA 44210 Jalisco
4394,DISTRIBUCION ESPECIALIZADA DE PRODUCTOS QUIMICOS SA DE CV,COLINA FARNESE 2145 nan COLINAS DE ATEMAJAC ZAPOPAN 45170 Jalisco
4395,AGENCIA DE VIAJES LEONARWILL  SA DE CV,AVENIDA MARIANO OTERO 5420 2 PASEOS DEL SOL ZAPOPAN 45079 Jalisco
4396,DISEOS CECILIA NATHAL  SA DE CV,CALLE 10 125 nan SEATTLE ZAPOPAN 45150 Jalisco
