,nombre,direccion
4471,DMS SHOPS MEXICO  SA DE CV,MOLIERE 330 PISO 7 POLANCO V SECCION MIGUEL HIDALGO 11560 CDMX
4472,PLANEACION SISTEMAS Y CONTROL SA DE CV,FERROCARRIL DE CUERNAVACA 2807 nan SAN JERONIMO LIDICE LA MAGDALENA CONTRERAS 10200 CDMX
4473,CORPORATE BUSINESS &TRADING SABE  SA DE CV,WALDO MARTIN DEL CAMPO 76 nan MOCTEZUMA 1A SECC VENUSTIANO CARRANZA 15500 CDMX
4474,PROPAQUIMN TQ  SA DE CV,VENUSTIANO CARRANZA 81 MZ 20 LT 41 MELCHOR MUZQUIZ ECATEPEC DE MORELOS 55240 Estado de Mexico
4475,"ALMACENES COVADONGA, SA DE CV",VENUSTIANO CARRANZA 144 nan CENTRO DE LA CD DE M CUAUHTEMOC 6060 CDMX
4476,EAST MEXICAN LUBRICANTS COMPANY  SA DE CV,MIGUEL HIDALGO 104 SN BENITO JUAREZ TULTITLAN 54942 Estado de Mexico
4477,MEXICO ARQYTEC SA DE CV,AV JOSE VASCONCELOS 249 DEP 504 SAN MIGUEL CHAPULTEPEC I SECC MIGUEL HIDALGO 11850 CDMX
4478,LA CASA DE LA BASCULA SA DE CV,MESONES 78 nan CENTRO AREA 1 CUAUHTEMOC 6000 CDMX
4479,SPECIAL ADHESIVES TAPES GASKETS  SA DE CV,CUAUHTEMOC MZ 53 LT 597 SANTA MARIA AZTAHUACAN IZTAPALAPA 9570 CDMX
4480,INMOBILIARIA REALC  SA DE CV,DIV DEL NTE 3442 nan XOTEPINGO COYOACAN 4610 CDMX
4481,COMERCIALIZADORA IMPORTADORA Y EXPORTADORA OZUMAR  SA DE CV,PROL EJE 6 SUR 560 BOD A 20 ACULCO IZTAPALAPA 9000 CDMX
4482,ASFALTOS Y DERIVADOSUNIVERSAL  SA DE CV,NETZAHUALPILLY MZ 21 LT 20 AJUSCO COYOACAN 4300 CDMX
4483,BULL CARGO TRANSPORTES DE MEXICO  SA DE CV,RAFAEL ZEPEDA 204 nan GRANJAS VALLE DE GUA ECATEPEC 55270 Estado de Mexico
4484,PROMOCIONES NIEVES  SA DE CV,PARICUTIN M135 LT 30 nan LA FLORIDA ECATEPEC DE MORELOS 55240 Estado de Mexico
4485,GRUPO NOVALIMPIA SA DE CV,LABORATORISTAS 140 C 23 SAN ANDRES TETEPILCO IZTAPALAPA 9440 CDMX
4486,SABOR Y CALIDAD  SA DE CV,HUALQUILA 93 nan BARRIO SANTA BARBARA IZTAPALAPA 9000 CDMX
4487,INMOBILIARIA HURESCA SA DE CV,AV POPOCATEPETL 103 BIS nan PORTALES SUR BENITO JUAREZ 3300 CDMX
4488,EXPERTOS EN SEGURIDAD DE LA INFORMACION Y SISTEMAS  SA DE CV,DR JOSE MARIA VERTIZ 1035 nan VERTIZ NARVARTE BENITO JUAREZ 3600 CDMX
4489,DISEOS Y MUEBLES PEPE  SA DE CV,AV TLAHUAC 3 nan SAN LORENZO TEZONCO IZTAPALAPA 9900 CDMX
4490,SOLUCION E INNOV EN ESTRAT DE NEGOC ROADSHOW LIFE  SA DE CV,CALLE PILARES 1022 nan LETRAN VALLE BENITO JUAREZ 3650 CDMX
4491,ROLLING PERSONNEL S DE RL DE CV,VIENA 71 503 DEL CARMEN COYOACAN 4100 CDMX
4492,REDMEDICA BIOGALPER  SA DE CV,EJE CENTRAL LAZARO CARDENAS 889 nan VERTIZ NARVARTE BENITO JUAREZ 3600 CDMX
4493,WHITE HAT CONSULTORES  SA DE CV,AVENIDA INSURGENTES 586 401 DEL VALLE CENTRO BENITO JUAREZ 3100 CDMX
4494,EXITO EN NEGOCIOS CETMA  SA DE CV,BQUES DE GABON 57 nan BQUES DE ARAGON NEZAHUALCOYOTL 57170 Estado de Mexico
4495,SINERGIA DE NEGOCIO CONSULTORES  SA DE CV,AVENIDA BOULEVARD MANUEL AVILA CAMACHO 118 P 14 OFI 1404 LOMAS DE CHAPULTEPEC III SECCI MIGUEL HIDALGO 11000 CDMX
4496,INFOGRAPH DE MEXICO  SA DE CV,CALZADA DEL SOL 87 SN FUENTES DE SATELITE ATIZAPAN DE ZARAGOZA 52998 Estado de Mexico
4497,"BATIZ Y CIA, SA DE CV",CORREGIDORA 16 nan COLONIAL SATELITE NAUCALPAN 53119 Estado de Mexico
4498,KENEC INGENIERIA CIVIL  SA DE CV,CIPRESES 35 nan INDUSTRIAL CHALCO CHALCO 56600 Estado de Mexico
4499,PEBEL  SA DE CV,PSO LOS FLAMINGOS 39 nan LAS ALAMEDAS ATIZAPAN DE ZARAGOZA 52970 Estado de Mexico
4500,GRAFICOS AUDIO Y VIDEO SA DE CV,CDA DE SAN FRANCISCO 12 PB nan COL DEL VALLE BENITO JUAREZ 3100 CDMX
4501,SERVICIOS Y SUMINISTROS LH  SA DE CV,CALZ VALLEJO 1307 MANZANA 3 EDIF D 102 NUEVA INDUSTRIAL VAL GUSTAVO A MADERO 7700 CDMX
4502,ELECTROMECANICA MAFRA  SA DE CV,ALAMO 105 nan VALLE DE LOS PINOS TLALNEPANTLA DE BAZ 54040 Estado de Mexico
4503,SERVICIO Y HERRAMIENTAS PARA CONSTRUCCION SA DE CV,AV GUSTAVO BAZ 290 nan PQIND LA TLALNEPANTLA 54060 Estado de Mexico
4504,AQUASITRA  SA DE CV,CONVENTO DE ACOLMAN 42 2 JARDINES DE SANTA MO TLALNEPANTLA DE BAZ 54050 Estado de Mexico
4505,MAG PAPER DE MEXICO  SA DE CV,AVENIDA IGNACIO ZARAGOZA 279 207 CENTRO QUERETARO 76000 Queretaro
4506,PHOLDERS IMPORTACIONES  SA DE CV,SAN VICENTE 6 nan SAN MIGUEL XOCHIMANGA ATIZAPAN DE ZARAGOZA 52927 Estado de Mexico
4507,EDITORIAL VIADAS  SA DE CV,ALAMO PLATEADO 1 802 LOS ALAMOS NAUCALPAN 53230 Estado de Mexico
4508,ESPECIALIDADES INDUSTRIALES Y COMERCIALES EJ  SA DE CV,ACEQUIA 12 nan LA CONCORDIA NAUCALPAN DE JUAREZ 53120 Estado de Mexico
4509,DEVELOPMENT FACTOR SDE RL DE CV,AV VIA DOCTOR GUSTAVO BAZ 98 2 A1 BIS INDUSTRIAL ALCE BLANCO NAUCALPAN DE JUAREZ 53370 Estado de Mexico
4510,TELOMER LAB S DE RL DE CV,ACONCAGUA 16 FRA D nan LOMAS DE OCCIPACO NAUCALPAN DE JUAREZ 53247 Estado de Mexico
4511,ACEROFORM  SA DE CV,SAN LUCAS 1 nan CIUDAD SATELITE NAUCALPAN DE JUAREZ 53100 Estado de Mexico
4512,PILAS Y PILOTES CIMENTACIONES  SA DE CV,SAN BENITO MZ 156 LT 18 SN LOMAS DE SAN FRANCIS CUAUTITLAN IZCALLI 54720 Estado de Mexico
4513,INGENIERIA ELECTRICAY MANTENIMIENTO IND USTRIAL  SA DE CV,PERSIA 296 nan PENSADOR MEXICANO VENUSTIANO CARRANZA 15510 CDMX
4514,COBRIVAL  SA DE CV,AV AGRUPAMIENTO I CASA 17 nan ARAGON UNIDAD HABITA GUSTAVO A MADERO 7980 CDMX
4515,BORDERLESS AIRCARGO  SA DE CV,ANICETO ORTEGA 817 DESP301 DEL VALLE CENTRO BENITO JUAREZ 3100 CDMX
4516,BIKE SHOPE DE MEXICO SA DE CV,LEYES DE REFORMA 1178 A nan COL LEYES DE REFORMA IZTAPALAPA 9310 CDMX
4517,BIOINGREDIENT TECHNOLOGY  SA DE CV,MANUEL CALERO 9 nan STA MARTHA ACATITL IZTAPALAPA 9510 CDMX
4518,GRUPO METSVA  SA DE CV,NICOLAS SAN JUAN 1035 nan DEL VALLE BENITO JUAREZ 3100 CDMX
4519,REMODELACION  SA DE CV,AVENIDA GUSTAVO BAZ 3315 E13 E14 CENTRO INDUSTRIAL TLALNEPANTLA TLALNEPANTLA DE BAZ 54030 Estado de Mexico
4520,GENERADORES MONDRAGON DE MEXICO  SA DE CV,ZACATECAS MZ 2 LT 52 FRANCISCO VILLA CUAUTITLAN IZCALLI 54743 Estado de Mexico
4521,CUBIERTAS Y ENTREPISOS MODERNOS SA DE CV,CALLE 5 429 C3 PANTITLAN IZTACALCO 8100 CDMX
4522,COMERCIALIZADORA REGAMI MEXICO  SA DE CV,CLL JAPON 116 nan ROMERO RUBIO VENUSTIANO CARRANZA 15400 CDMX
4523,SIGNUM TELECOMUNICACIONES  SA DE CV,ORIENTE 170 437 MOCTEZUMA 2A SECC VENUSTIANO CARRANZA 15530 CDMX
4524,ELECTRO MATERIALES YSERVICIOS  SA DE CV,AV OCEANIA 140 nan ROMERO RUBIO VENUSTIANO CARRANZA 15400 CDMX
4525,COMERCIALIZADORA TONYCOM  SA DE CV,OTE 180 201 401 MOCTEZUMA 2A SECCION VENUSTIANO CARRANZA 15530 CDMX
4526,FLAME SPRAY  SA DE CV,MONTECITO 38 P15 OF21 NAPOLES BENITO JUAREZ 3810 CDMX
4527,INGRESSIO MEXICO  SA DE CV,MONTECITO 38 PISO 20 OFI 26 NAPOLES BENITO JUAREZ 3810 CDMX
4528,D Y D PROYECTOS DE MEXICO  SA DE CV,J IGNACIO BARTOLACHE 2008 nan DEL VALLE BENITO JUAREZ 3100 CDMX
4529,SERVICES4TI  SA DE CV,BAJA CALIFORNIA 274 P2 INT2B HIPODROMO CUAUHTEMOC 6100 CDMX
4530,"QUERUVA Y PUNTO,  SA DE CV",AV MIGUEL ANGEL DE QUEVEDO 578 5 SANTA CATARINA COYOACAN 4010 CDMX
4531,DISORMEX  SA DE CV,PROLONGACION TECNOLOGICO 950B 7C P7 SAN PABLO QUERETARO 76130 Queretaro
4532,ZECE INMOBILIARIA SA DE CV,AV MIGUEL ANGEL DE QUEVEDO 578 5 SANTA CATARINA COYOACAN 4010 CDMX
4533,COMERCIALIZADORA BARGO  SA DE CV,AV SANTA FE 170 6 2 05 SANTA FE ALVARO OBREGON 1376 CDMX
4534,GEGAES  SA DE CV,IGLESIA 1203 TORRE E NAPOLES BENITO JUAREZ 3810 CDMX
4535,MEGA COMM TELECOMUNICACIONES  SA DE CV,AVE UNIVERSIDAD 485 2 NARVARTE PONIENTE BENITO JUAREZ 3020 CDMX
4536,INTEGRITY NETWORKS  SA DE CV,NORTE 70 6221 PISO 1 GERTRUDIS SANCHEZ 2A SECCION GUSTAVO A MADERO 7839 CDMX
4537,GRUPO CONSTRUCTOR DOS ARROYOS SA DE CV,VIVEROS DE ATIZAPAN 81 nan VIVEROS DE LA LOMA TLALNEPANTLA DE BAZ 54080 Estado de Mexico
4538,KONNEN SIE FREIGTH FORWARDERS  SA DE CV,AV LAS PALMAS 9 nan PENINSULA DE SANTIAGO MANZANILLO 28867 Colima
4539,GENIACERO INDUSTRIAL SA DE CV,TAURO 44 nan VALLE DE LA HACIENDA CUAUTITLAN IZCALLI 54715 Estado de Mexico
4540,IDM AG S DE RL DE CV,CONVENTO SN JUAN DE LOS LAGOS 28 nan JARDINES DE STA MO TLALNEPANTLA 54050 Estado de Mexico
4541,AGESMAT  SA DE CV,ALAMOS MANZANA 2 LOTE 4 D VISITACION MELCHOR OCAMPO 54890 Estado de Mexico
4542,"OHM INDUSTRIAL, SA DE CV",MONTERREY 88 PTE nan SN JOSE CUATRO CAMINO PUEBLA 72020 Puebla
4543,TRANSPORTE ESPECIALIZADO DE PRODUCTOS QUIMICOS AD  SA DE CV,FLAVIO GARCIA 41 nan PRESIDENTES EJIDALES COYOACAN 4470 CDMX
4544,PAPELERA SANDOVAL SA DE CV,PROLONGACION DE LAS FLORES 56 A SN SAN RAFAEL CHAMAPA NAUCALPAN DE JUAREZ 53660 Estado de Mexico
4545,NEF CONSULTORES IT  SA DE CV,CIRCUITO PINTORES 26 nan CIUDAD SATELITE NAUCALPAN DE JUAREZ 53100 Estado de Mexico
4546,CORPORATIVO INMOBILIARIO CELES  SA DE CV,VIVEROS DE LA COLINA 238 3 B VIVEROS DE LA LOMA TLALNEPANTLA DE BAZ 54080 Estado de Mexico
4547,"SAIRESA, SA DE CV",CANAL DE GARAY 97 nan LOS ANGELES APANOAYA IZTAPALAPA 9710 CDMX
4548,CARTELERAS Y MUROS DE MEXICO  SA DE CV,GRAL ANASTACIO BUSTAMANTE 156 EDF 4 C DTO 202 PRESIDENTES DE MEXIC IZTAPALAPA 9740 CDMX
4549,SIETE HUMAN CAPITAL  SA DE CV,PLAYA HORNOS 211 B REFORMA IZTACCIHUATL NORTE IZTACALCO 8810 CDMX
4550,VAZPEREMO  SA DE CV,ESTUDIANTES MZ 13 LT 9 IZTLAHUACAN IZTAPALAPA 9690 CDMX
4551,LUMAN ANALYTICAL ANDMAINTENANCE SUPPORT  SA DE CV,ORIENTE 251 A 25 1 AGRICOLA ORIENTAL IZTACALCO 8500 CDMX
4552,CAVANOVA DE MEXICO  SA DE CV,CALLE ORIENTE 233 226 nan AGRICOLA ORIENTAL IZTACALCO 8500 CDMX
4553,CONSULTORIA Y GESTORIA ENERGETICA  SA DE CV,TROVADOR 59 MZ 31 LT 26 COLINA DEL SUR ALVARO OBREGON 1430 CDMX
4554,ITCR INFRAESTRUCTURA SA DE CV,CALZADA MEXICO XOCHIMILCO 28E 1 SAN LORENZO HUIPULCO TLALPAN 14370 CDMX
4555,MAQUILADORA MAGABY  SA DE CV,ILHUICAMINA 30 nan AMPLIACION LOS REYES IZTAPALAPA 9849 CDMX
4556,"CARTOM, SA DE CV",C MAR DEL NECTAR MZ 115 LT 1 EL TRIANGULO TLAHUAC 13460 CDMX
4557,DEEP CLEANING SERVICES DE MEXICO  SA DE CV,SAN MATEO NOPALA 104 LOC D1 SAN MATEO NOPALA NAUCALPAN DE JUAREZ 53220 Estado de Mexico
4558,CIENCIAS Y TECNOLOGIAS DE COSMETOLOGIA  SA DE CV,SIDAR Y ROBIROSA 29 nan TLALNEPANTLA  CENTRO TLALNEPANTLA 54000 Estado de Mexico
4559,MOY TEXTIL  SA DE CV,ACADEMIA 10 A CENTRO DE LA CIUDAD CUAUHTEMOC 6060 CDMX
4560,"ALMACEN VETERINARIO, SA DE CV",ABRAHAM GONZALEZ 11 nan EL HUIZACHAL NAUCALPAN DE JUAREZ 53840 Estado de Mexico
4561,AMERICA ENTERTAINMENT  SA DE CV,PASEO DE TAMARINDOS 384PISO9 OFIC 999 CAMPESTRE PALO ALTO CUAJIMALPA DE MORELOS 5119 CDMX
4562,COMPUDIRECT SOLUCIONES  SA DE CV,CONDOR 14 B FRACC ARBOLEDAS ATIZAPAN DE ZARAGOZA 52950 Estado de Mexico
4563,"MULTISISTEMAS, SA DE CV",MIRTO 37 SN LOMAS DE SAN MIGUEL ATIZAPAN DE ZARAGOZA 52928 Estado de Mexico
4564,TRANSPORTES AMADOR MOCTEZUMA SA DE CV,MIXTECAS 5 nan ACUEDUCTO TENAYUCA TLALNEPANTLA DE BAZ 54150 Estado de Mexico
4565,CONVAMEX  SA DE CV,ACCESO 2 CALLE 3 12 1 PARQUE IND BENITO JUAREZ QUERETARO 76120 Queretaro
4566,GRUPO PPC COMERCIALIZADORA Y CONSTRUCTORA  SA DE CV,PIEDRA TRONADA 27 nan 2 DE OCTUBRE TLALPAN 14739 CDMX
4567,PLEDYS  SA DE CV,FERROCARRIL DE CUERNAVACA 2807 nan SAN JERONIMO LIDICE LA MAGDALENA CONTRERAS 10200 CDMX
4568,LATINAMERICAN EXPORT SA DE CV,CALIFORNIA 156 nan PARQUE SAN ANDRES COYOACAN 4040 CDMX
4569,VINYLONAS Y PLASTICOS  SA DE CV,TELCHAC 43 nan JARDINES DEL AJUSCO TLALPAN 14200 CDMX
4570,LABORATORIO MICSA SA DE CV,ESTUDIOS CLASA 9 nan JARDINES TECMA IZTACALCO 8920 CDMX
4571,GRUPO ARCOTECHO  SA DE CV,AV PASEO DE LA REFORMA 180 PISO 12 JUAREZ CUAUHTEMOC 6600 CDMX
4572,ACEROS Y FERRETERIA ATENAS SA DE CV,CENTENARIO 1995 nan ATZACOALCO GUSTAVO A MADERO 7040 CDMX
4573,ENERGETICOS ECOLOGICOS MIGA  SA DE CV,PASEO DE LA REFORMA 389 P 10 CUAUHTEMOC CUAUHTEMOC 6500 CDMX
4574,"POSADA SOL Y LUNA, SA DE CV",AV JIMENEZ CANTU 13 nan PURIFICACION TEOTIHUACAN 55804 Estado de Mexico
4575,INDUSTRIAS GRAFICAS ECOFIA SA DE CV,LAZARO CARDENAS 43 nan ZONA ESCOLAR GUSTAVO A MADERO 7230 CDMX
4576,AS LIMPIEZA  SA DE CV,JOSE JOAQUIN HERRERA MZ 8 L 13 INA PRESIDENTES DE MEXIC IZTAPALAPA 9740 CDMX
4577,3 EN SISTEMAS Y SERVICIOS  SA DE CV,CALLE 469 61 nan SAN JUAN DE ARAGON GUSTAVO A MADERO 7920 CDMX
4578,REFACCIONES LOMA BONITA SA DE CV,CARRET FED MEX PACHUCA KM 32 nan LOMA BONITA TECAMAC 55770 Estado de Mexico
4579,TORNIRIVER  SA DE CV,CARR MEXICO PACHUCA KM 32 5 nan LOMA BONITA TECAMAC 55767 Estado de Mexico
4580,PANAMERICANA GOLDEN LINE  SA DE CV,5 DE MAYO SN nan NUEVO DE MORELOS ZUMPANGO 55600 Estado de Mexico
4581,FERRE MATERIALES FERNI  SA DE CV,BLVD OJO DE AGUA MZ 83 LOTE 30 301 OJO DE AGUA TECAMAC 55770 Estado de Mexico
4582,INTELIMATICA SOLUCIONES INFORMATICAS  SA DE CV,EDISON 149 307 SAN RAFAEL CUAUHTEMOC 6470 CDMX
4583,GUPSBRICK DE MEXICO  SA DE CV,AV DE LOS MAESTROS 430 INT 4 NUEVA SANTA MARIA AZCAPOTZALCO 2800 CDMX
4584,COMERCIAL DE FORMAS TECNICAS SA DE CV,PONIENTE 44 3413 BOD A6 SAN SALVADOR XOCHIMANCA AZCAPOTZALCO 2870 CDMX
4585,GRUPO CORPORATIVO PROMOCIONAL SA DE CV,COCOTEROS 210 nan NUEVA STA MARIA AZCAPOTZALCO 2800 CDMX
4586,CUARZOS Y GRANITOS JUNQUERA  SA DE CV,GERANIO 140 10 ATLAMPA CUAUHTEMOC 6450 CDMX
4587,METALES JVS  SA DE CV,MATIAS ROMERO 103 nan SANTA MARIA MALINALCO AZCAPOTZALCO 2050 CDMX
4588,COMPU PRISMA INGENIERIA SA DE CV,JOSE MA EMPARAM 19 nan BENITO JUAREZ IZTACALCO 8930 CDMX
4589,AVA GRAPHICS  SA DE CV,PORTO ALEGRE 218 nan SAN ANDRES TETEPILCO IZTAPALAPA 9440 CDMX
4590,SERVICIOS ESPECIALIZADOS EN LIMPIEZA HR  SA DE CV,CALLE BERTHA 347 1 VILLA DE CORTES BENITO JUAREZ 3530 CDMX
4591,M 2 3  SA DE CV,PRIV JUAN DE OCA 31 LOCAL B NARVARTE ORIENTE BENITO JUAREZ 3020 CDMX
4592,QUIMICOS AROMATICOS INTERNACIONALES  SA DE CV,AV SANTIAGO 489 nan LOMAS QUEBRADAS LA MAGDALENA CONTRERAS 10000 CDMX
4593,INMOBILIARIA ESPECIALISTAS EN EMPAQUE Y ENVIOS  SA DE CV,ROMA 1960 1 LOCAL M OLIMPICA COYOACAN 4710 CDMX
4594,GRUPO SLICK  SA DE CV,SAMULA MZA 109 LT 6 PEDREGAL DE SAN NICO TLALPAN 14100 CDMX
4595,AVANTE TLALPAN SA DE CV,CALZADA DE TLALPAN 2526 nan AVANTE COYOACAN 4460 CDMX
4596,MCA SISTEMAS  SA DE CV,CAMINO VIEJO A NATIVITAS 41 CASA 3 SAN LORENZO ATEMOAYA XOCHIMILCO 16400 CDMX
4597,"IMPRESOS SANTIAGO, SA DE CV",TRIGO 80 nan GRANJAS ESMERALDA IZTAPALAPA 9810 CDMX
4598,ABASTECEDORA DE COSMETICOS  SA DE CV,IROLO 73 P BAJA ZACAHUITZCO BENITO JUAREZ 3550 CDMX
4599,SUPLEMENTOS Y SUMINISTROS SAINT CLAIRE  SA DE CV,JUAN PELLICER 40 nan INDEPENDENCIA BENITO JUAREZ 3630 CDMX
4600,AUTOTANQUES MEJIA SA DE CV,MARISCALA 125 nan SANTA MARIA CUAUTEPE TULTITLAN 54900 Estado de Mexico
4601,COMINTPA  SA DE CV,FLORENCIA 57 4TO PISO INT402A JUAREZ CUAUHTEMOC 6600 CDMX
4602,GRUPO DISCOMMYT  SA DE CV,AV NEZAHUALCOYOTL 64 nan ROMERO NEZAHUALCOYOTL 57630 Estado de Mexico
4603,SUPER SERVICIO NICOLAS ROMERO SA DE CV,HIDALGO 119 nan CINCO DE FEBRERO NICOLAS ROMERO 54413 Estado de Mexico
4604,HIDRONEUMATICOS CALENTADORES Y VAPORES  SA DE CV,FLOREO 9 nan HACIENDA DE CRISTO EXHACIENDA NAUCALPAN 53138 Estado de Mexico
4605,CELTA TORNILLOS Y SUJETADORES  SA DE CV,PRL NEGRA MOEDELO 15 A nan INDUSTRIAL LA PERLA NAUCALPAN DE JUAREZ 53348 Estado de Mexico
4606,WORLD ENGINERING SERVICES  SA DE CV,CALZADA DE LA NARANJA 166 6 INDUSTRIAL ALCE BLANCO NAUCALPAN DE JUAREZ 53370 Estado de Mexico
4607,CINTAS DE ALTA TECNOLOGIA  SA DE CV,CAMPO VIENTO SUAVE 32 nan NUEVA AMPL PET AZCAPOTZALCO 2720 CDMX
4608,AMWAT  SA DE CV,CDA STA MONICA 8 1 LOMAS DE LOS ANGELES DE TETELP ALVARO OBREGON 1700 CDMX
4609,INGENIERIA ESPECIALIZADA EN CONTROL AMBIENTAL  SA DE CV,CANTEROS 72 nan VEINTE DE NOVIEMBRE VENUSTIANO CARRANZA 15300 CDMX
4610,CENTENO SECURITY SERVICES  SA DE CV,SIBERIA 67 19 ROMERO RUBIO VENUSTIANO CARRANZA 15400 CDMX
4611,IMPRESOS YA  SA DE CV,MARCELINO DAVALOS 33 nan ALGARIN CUAUHTEMOC 6880 CDMX
4612,"TODALAPRENSA, SA DE CV",FELIPE CARRILLO PUERTO CONQUISTA 559 BIS TACUBA MIGUEL HIDALGO 11410 CDMX
4613,J&E PLASTICOS  SA DE CV,CALLE AMORES 16 SN SAN MATEO IXTACALCO CUAUTITLAN 54840 Estado de Mexico
4614,GRUPO CONSTRUCTOR Y COMERCIALIZADOR DE ORIENTE  SA DE CV,CUAUHTEMOC MZ 71 LT 14 NI#OS HEROES I VALLE DE CHALCO SOLIDARIDAD 56610 Estado de Mexico
4615,DISTRIBUIDORA DE PERFILES Y ACEROS COMERCIALES  SA DE CV,AUTOPISTA MEXICO PUEBLA KM 28 8 nan SAN ISIDRO VALLE DE CHALCO SOLIDARIDAD 56617 Estado de Mexico
4616,"TENIMEX, SA DE CV",REP DE COSTA RICA 92 LOC 8 nan MORELOS CUAUHTEMOC 6200 CDMX
4617,ULTRAMARINOS BLANQUITA  SA DE CV,3 NORTE 1612 C PUEBLA CENTRO PUEBLA 72000 Puebla
4618,FERRETERIAS EL CHARRITO  SA DE CV,INDEPENDENCIA 41 A CHAPULTEPEC PUEBLA 72320 Puebla
4619,DESARROLLO ESTRUCTURAL CIVIL Y ELECTRICO SA DE CV,MIGUEL HIDALGO LT 8 nan BARRIO COYOTEPEC SAN ANDRES CHOLULA 72820 Puebla
4620,CONSTRUCCIONES JORAGO  SA DE CV,3 SUR 301 1ER INT 5 CHACHAPA AMOZOC 72990 Puebla
4621,"LONAS CHAPULTEPEC, SA DE CV",AVENIDA INDEPENDENCIA 137 nan CHAPULTEPEC PUEBLA 72320 Puebla
4622,COMERCIALIZADORA DE AUTOS EL ANGEL DE PUEBLA  SA DE CV,CARR FED PUEBLA TEHUACAN KM 12 7 nan SAN MATEO MENDIZABAL AMOZOC 72980 Puebla
4623,FERRE SERDAN SA DE CV,HERMANOS SERDAN 639 A SAN RAFAEL I PUEBLA 72029 Puebla
4624,IMPRESIG  SA DE CV,PRIVADA B PONIENTE DE LA 5 DE MAYO 3601 nan HIDALGO PUEBLA 72260 Puebla
4625,ELECTROTECNIA Y SUMINISTROS  SA DE CV,25 PONIENTE 502 C nan CHULA VISTA PUEBLA 72420 Puebla
4626,GRUPO DE ELECTROMONTAJES DE PUEBLA SA DE CV,16 SUR 11907 3 LOS HEROES PUEBLA PUEBLA 72590 Puebla
4627,DISTRIBUIDORA DE CARNES CHARLY SA DE CV,KM 6#5 CARR PUEBLA TLAXCALA S#N nan SAN JERONIMO CALERAS PUEBLA 72100 Puebla
4628,ADITIVOS Y SERVICIOSADIPLUSS  SA DE CV,OLIVO 5212 nan BQUES DE MANZANILLA PUEBLA 72307 Puebla
4629,"CONSTRUCTORA A.R.P., SA DE CV",AV INSURGENTES SUR 1327 nan INSURGENTES MIXCOAC BENITO JUAREZ 3920 CDMX
4630,COSMA  SA DE CV,AVENIDA 37 PONIENTE 2520 CASA M BENITO JUAREZ PUEBLA 72410 Puebla
4631,LUHOM  SA DE CV,AVENIDA 35 PONINTE 1720 nan LOS VOLCANES PUEBLA 72410 Puebla
4632,COMPUBAZAR SA DE CV,17 ORIENTE 16 G EL CARMEN PUEBLA 72500 Puebla
4633,PROMIM DIVISION ENGRANES Y REFACCIONES  SA DE CV,21 PTE 1503 A SANTIAGO PUEBLA 72410 Puebla
4634,MIL SABORES DE PUEBLA  SA DE CV,C RIO PANUCO 5531 nan JARDINES DE SAN MANU PUEBLA 72570 Puebla
4635,ALIMENTOS PROCESADOSGASTRONOMICOS  SA DE CV,CAPITAN CARLOS CAMACHO ESPIRITU KM 16 5 nan EL OASIS DE VALSEQUI PUEBLA 72960 Puebla
4636,PERFUMERIA EL REGALO SA DE CV,4 PONIENTE 160 nan CENTRO PUEBLA 72000 Puebla
4637,PROV DE MATERIALES EIMPERMEABILIZANTES DE TEH  SA DE CV,AV JOSE GARCI CRESPO 1837 nan SAN NICOLAS TETITZINTLA TEHUACAN 75710 Puebla
4638,COORDINACION Y DISTRIBUCION MEDICA SA DE CV,CALLE 22 SUR 4102 nan EL MIRADOR PUEBLA 72530 Puebla
4639,AUTOMATED SYSTEMS & MACHINES  SA DE CV,CALLE SAN BERNARDO 21 nan LA TRINIDAD SANCTORU CUAUTLANCINGO 72730 Puebla
4640,PRODUCTOS UTILES PARA LABORATORIO  SA DE CV,AV EDUARDO CUE MERLO 432 nan SAN BALTAZAR CAMPECHE PUEBLA 72550 Puebla
4641,COMERCIALIZADORA BEDWELL S DE RL DE CV,TAMAULIPAS 24 nan SAN RAFAEL OTE PUEBLA 72020 Puebla
4642,MERCATUS INMOBILIARIA  SA DE CV,PASEO DE LA OPERA 2 205 A LOMAS DE ANGELOPOLIS SAN ANDRES CHOLULA 72830 Puebla
4643,IMEX LACK  SA DE CV,11 SUR 4726 nan PRADOS AGUA AZUL PUEBLA 72430 Puebla
4644,CUVITEK HARDWARE  SA DE CV,31 ORIENTE 210 201 HUEXOTITLA PUEBLA 72534 Puebla
4645,"INMOBILIARIA ARANDA, SA DE CV",PROLONGACION REFORMA 3518 C nan AMOR PUEBLA 72140 Puebla
4646,PROVEEDORA DE EQUIPOFEDERAL PACIFIC ELE CTRIC  SA DE CV,17 SUR 4717 nan REFORMA AGUA AZUL PUEBLA 72430 Puebla
4647,CRISTALES CUAUHTEMOC SA DE CV,31 PONIENTE 3331 nan SANTA CRUZ LOS ANGEL PUEBLA 72400 Puebla
4648,ESTEBAN CHAPITAL FERNANDEZ  SA DE CV,KM 93 CARR FED MEX PUE SN nan SIN COL HUEJOTZINGO 74160 Puebla
4649,EQUIPOS Y REPRESENTACIONES MECANICAS Y ELECTRICAS  SA DE CV,PRIV 9 B SUR 4904 nan PRADOS AGUA AZUL PUEBLA 72430 Puebla
4650,TRIPLE DOBLE U SA DE CV,32 NORTE 642 nan RESURGIMIENTO PUEBLA 72370 Puebla
