,nombre,direccion
186,FACILITADORA MAYO S DE RL DE CV,PRIV 11 B SUR 4901 3 PRADOS AGUA AZUL PUEBLA 72430 Puebla
187,CROMO TEAM MOTOR S SDE RL DE CV,47 SUR 2111 nan AMPL REFORMA SUR PUEBLA 72130 Puebla
188,FERVIS CONSTRUCCIONES  SA DE CV,AVENIDA JUAREZ 2925 P 2201#1 LA PAZ PUEBLA 72160 Puebla
189,MASTER KLIN  SA DE CV,18 NORTE 608 BODEGA 1 LA ACOCOTA PUEBLA 72377 Puebla
190,QUETZAL NEGRO ALIMENTOS  SA DE CV,AV LOS GAVILANES 8 B LOTE 41 LOS GAVILANES PUEBLA 72580 Puebla
191,URBANIZADORA DELCA YASOC SA DE CV,31 PTE 1722 2 LOS VOLCANES PUEBLA 72410 Puebla
192,PRODUCTOS ORTOPEDICOS Y EQUIPOS SA DE CV,BLVD DE LOS REYES 6204 T1 PISO2 D5 SAN BERNARDINO TLAXC SAN ANDRES CHOLULA 72820 Puebla
193,MATERIALES AVENDANO  SA DE CV,14 ORIENTE 3023 A AMERICA NORTE PUEBLA 72540 Puebla
194,MEXICANA DE MAQUINARIA DE PRECISION  SA DE CV,PROLONGACION BENITO JUAREZ 833 nan SAN FCO TOTIMEHUACAN PUEBLA 72960 Puebla
195,PUEBLA LOGISTICS  SA DE CV,CALLE CAMPANA DE DOLORES 84 nan EL CAMPANARIO SAN ANDRES CHOLULA 72810 Puebla
196,GLOBAL DE SEGURIDAD PRIVADA EJECUTIVA SA DE CV,BLVD 30 SUR 144 A 2 DE ABRIL PUEBLA 72380 Puebla
197,POLITECNICA EMPRESARIOS UNIDOS  SA DE CV,24 PONIENTE 3301 1 VALLE DORADO PUEBLA 72070 Puebla
198,"HIT MARK, SA DE CV",HUEJOTZINGO 32 nan LA PAZ PUEBLA 72160 Puebla
199,DISTRIBUIDORA DE REFACCIONES ORIGINALES DIESEL  SA DE CV,BOULEVARD CARMEN SERDAN SUR 84 nan SANTA MARIA LA RIBERA PUEBLA 72010 Puebla
200,CONEXIONES INDUSTRIALES COMECO  SA DE CV,33 PONIENTE 2901 nan EL VERGEL PUEBLA 72400 Puebla
201,SOLUCIONES INTEGRALES EN MANTTO ELEC Y PROYECTOS  SA DE CV,PRIV 27 B NTE 1846 nan LAS HADAS PUEBLA 72070 Puebla
202,MAQUINADOS DE PRESI CION LORKA  SA DE CV,FAUSTO ORTEGA 208 nan SAN FRANCISCO OCOTLA CORONANGO 72680 Puebla
203,BREPER AUTOTRANSPORTES  SA DE CV,AVENIDA RAUL ISIDRO BURGOS 2236 nan MAESTRO FEDERAL PUEBLA 72080 Puebla
204,PROLEADERS LOGISTICSS DE RL DE CV,PASEO OPERA 4 301 LOMAS DE ANGELOPOLIS SAN ANDRES CHOLULA 72830 Puebla
205,DSA SISTEMAS  SA DE CV,ATOYAC 6 nan LA PAZ PUEBLA 72160 Puebla
206,MINERA SANTA MONICA  SA DE CV,CALLE 73 PONIENTE 1507 nan SAN JOSE MAYORAZGO PUEBLA 72450 Puebla
207,MULTIACABADOS DE MEXICO  SA DE CV,PROLONGACION 11 SUR 5538 nan PUEBLA TEXTIL PUEBLA 72470 Puebla
208,CONSTRUCTORA RUMAX  SA DE CV,RIO CONCHOS 5332 nan SAN MANUEL PUEBLA 72570 Puebla
209,RETRASE ANGELOPOLIS  SA DE CV,RIO CONCHOS 5319 nan JARDINES DE SAN MANU PUEBLA 72570 Puebla
210,ANTASI CONSTRUCCIONES  SA DE CV,CALLE 15 A SUR 8301 nan SAN JOSE MAYORAZGO PUEBLA 72450 Puebla
211,INPROCLIMA  SA DE CV,JUAREZ ORIENTE 814 A nan MANANTIALES SAN PEDRO CHOLULA 72756 Puebla
212,IMPULSORA NACIONAL DE LA CONSTRUCCION Y ARQUITECT  SA DE CV,ROSAS 224 nan BUGAMBILIAS PUEBLA 72580 Puebla
213,ESPECIALIDADES Y PRODUCTOS QUIMICOS ARMAS  SA DE CV,ATLACO 1320 C SANTIAGO MOMOXPAN SAN PEDRO CHOLULA 72760 Puebla
214,GRUPO EVJOS  SA DE CV,CALLE 13 C SUR 7707 nan SAN JOSE MAYORAZGO PUEBLA 72450 Puebla
215,MATERIAS PRIMAS Y BOLSAS DEL SUR DE PUEBLA VICPAC  SA DE CV,11 SUR 10577 LOC B SAN FRANCISCO MAYORA PUEBLA 72480 Puebla
216,EL FUTURO DE MATERIALES RECICLABLES  SA DE CV,CALLE PROLONCACION 11 SUR 12713 nan LOMAS DE CASTILLOTLA PUEBLA 72490 Puebla
217,TEEMI  SA DE CV,CLL DE LOS ANDES LT 3 nan JARDINES DE SAN JOSE PUEBLA 72229 Puebla
218,ELECTRO COMERCIALIZADORA DE PUEBLA  SA DE CV,2A PRIVADA RIVERA DEL ATOYAC SUR 1704 nan STA CRUZ BUENAVISTA PUEBLA 72170 Puebla
219,SERVICIO EN SU COMPANIA SA DE CV,DIAG  DE LA 19 PTE 3102 104 A EL VERGEL PUEBLA 72400 Puebla
220,MULTIMEDIOS PUERCOESPIN  SA DE CV,PRIVADA 9 A SUR 4102 nan GABRIEL PASTOR PUEBLA 72420 Puebla
221,IMPULSORA DE EMPRESAS CARNICAS  SA DE CV,31 ORIENTE 2022 5 EL MIRADOR PUEBLA 72530 Puebla
222,COMPAIA MANUFACTURERA DE GRASAS LUBRICANTES  SA DE CV,2 PONIENTE 1908 nan PUEBLA CENTRO PUEBLA 72000 Puebla
223,FARMACIA HOMEOPATICABOLAOS AZCUE  SA DE CV,8 NTE 408 7 CENTRO PUEBLA 72000 Puebla
224,AGROQUIMICOS Y SEMILLAS DE PUEBLA  SA DE CV,15 PONIENTE 3723 nan BELISARIO DOMINGUEZ PUEBLA 72180 Puebla
225,URBE CIVIL  SA DE CV,5 B SUR 4105 1 GABRIEL PASTOR PUEBLA 72420 Puebla
226,ALMACENES RODRIGUEZ VICTORIA  SA DE CV,AV 4 PTE 301 nan CENTRO PUEBLA 72000 Puebla
227,MORE MEMORY  SA DE CV,10 PONIENTE 104 196 PUEBLA CENTRO PUEBLA 72000 Puebla
228,MECANICA DE PRECISION PUEBLA SA DE CV,CALLE MIRADOR 758 B PARQUE INDUSTRIAL OC CORONANGO 72680 Puebla
229,MUEBLES PARA HOGARESCON ESTILO  SA DE CV,AV 25 ORIENTE 1827 nan BELLA VISTA PUEBLA 72500 Puebla
230,MACTOOLS  SA DE CV,25 PTE 1917 E LOS VOLCANES PUEBLA 72410 Puebla
231,CASA RUGARCIA  SA DE CV,AV 4 PTE 303 nan CENTRO PUEBLA 72000 Puebla
232,ENSAMBLES BANCOR SA DE CV,ROSAS MORENO 4 202 SAN RAFAEL CUAUHTEMOC 6470 CDMX
233,ESTRATEGIAS CONSTRUCTIVAS CORZU  SA DE CV,MANUEL LOBATO 2124 nan BELLA VISTA PUEBLA 72500 Puebla
234,QUETZAL DIRECCION Y CONSTRUCCION  SA DE CV,BENITO JUAREZ SN PB L71 MONTERREY CENTRO MONTERREY 64000 Nuevo Leon
235,AZAEL INTERIORES UNO SA DE CV,JUAN ALVAREZ NORTE 118 nan MONTERREY CENTRO MONTERREY 64000 Nuevo Leon
236,SERVICIOS DE PINTURAY MAQUINARIA  SA DE CV,HONG KONG 332 A FUTURO NOGALAR SECTOR 1 SAN NICOLAS DE LOS GARZA 66484 Nuevo Leon
237,DISTRIBUIDORA ELECTRICA NORTENA SA DE CV,AMERICA NORTE 865 nan ZONA CENTRO MONTERREY 64000 Nuevo Leon
238,CONSTRUCCIONES Y ACABADOS ECHARTEA SA DE CV,MANUEL GOMEZ PEDRAZA 2512 nan PROGRESO MONTERREY 64420 Nuevo Leon
239,PORTEO GLOBAL  SA DE CV,PASEO DE LOS LEONES 341 nan MITRAS CENTRO MONTERREY 64460 Nuevo Leon
240,REGIO CERAMICA ECONOMICA SA DE CV,CRISTOBAL COLON 2121 A TALLERES MONTERREY 64480 Nuevo Leon
241,COMERCIALIZADORA TONANSIN  SA DE CV,WASHINGTON PTE 1737 nan MONTERREY CENTRO MONTERREY 64000 Nuevo Leon
242,WDS MARKETING OF MEXICO SA DE CV,REFORMA 1684 PTE MONTERREY CENTRO MONTERREY 64000 Nuevo Leon
243,MANTENIMIENTO INDUSTRIAL AVANZADO  SA DE CV,ISAAC GARZA PTE# 1742 A CENTRO MONTERREY 64000 Nuevo Leon
244,NEOMITIC TECHNOLOGIES  SA DE CV,ISAAC GARZA PONIENTE 1570 nan MONTERREY CENTRO MONTERREY 64000 Nuevo Leon
245,CLIMAS Y EQUIPOS MONTERREY SA DE CV,ZEMPOALA 1003 nan UNIDAD MODELO MONTERREY 64140 Nuevo Leon
246,MONTERREY MANUFACTURING S DE RL DE CV,ROMULO DIAZ DE LA VEGA 1816 nan INDUSTRIAL MONTERREY 64440 Nuevo Leon
247,LOWE INDUSTRIAL MATERIALS  SA DE CV,ADOLFO LOPEZ MATEOS 1221 A CONSTITUYENTES DEL 5 MONTERREY 64260 Nuevo Leon
248,CENTRO DE TECNOLOGIAAMBIENTAL  SA DE CV,PRIVADA RIVERA 145 nan MONTERREY CENTRO MONTERREY 64000 Nuevo Leon
249,TECNOLOGIA EN INGREDIENTES ALIMENTICIOS  SA DE CV,5 DE FEBRERO OTE 1211 nan NUEVO REPUEBLO MONTERREY 64700 Nuevo Leon
250,SERVICIOS ELECTRICOSTOVAR  SA DE CV,LAGO DE PATZCUARO 601 nan INDEPENDENCIA MONTERREY 64720 Nuevo Leon
251,ABINCO  SA DE CV,2 DE ABRIL JESUS DIONISIO GONZALEZ 1101 nan INDEPENDENCIA MONTERREY 64700 Nuevo Leon
252,LUBEC PUBLICIDAD  SA DE CV,RIO MISISIPI 116 8 DEL VALLE SAN PEDRO GARZA GARCIA 66220 Nuevo Leon
253,PROVEEDORA ELECTRICAREGIOMONTANA  SA DE CV,HORACIO QUINONES 3516 NTE COL HIDALGO MONTERREY 64290 Nuevo Leon
254,"TRANSPORTES CRUSAL,  SA DE CV",AV FRANCISCO I MADERO 800 A LOS ALTOS GENERAL ESCOBEDO 66052 Nuevo Leon
255,EZI METALES  SA DE CV,LERDO DE TEJADA 765 nan EL LECHUGAL SANTA CATARINA 66350 Nuevo Leon
256,TRANSRAPIDOS MELSON  SA DE CV,SIERRA DE SAN GREGORIO 1109 nan RESID STA CATARINA SANTA CATARINA 66350 Nuevo Leon
257,ONIX TECNOLOGIA ELECTRICA  SA DE CV,VIA CORSO 256 nan FUENTES DEL VALLE SAN PEDRO GARZA GARCIA 66224 Nuevo Leon
258,FENSA AUTOTRANSPORTES  SA DE CV,HERNAN SANTOS CANTU 222 nan DESARROLLO INDUSTRIAL MONTERRE SANTA CATARINA 66390 Nuevo Leon
259,REPRESENTACIONES INDUSTRIALES MALDONADO SA DE CV,AV CENTRAL 100 nan LOS MANANTIALES GUADALUPE 67190 Nuevo Leon
260,ACEROS Y PERFILES LAMINADOS SA DE CV,BENITO JUAREZ OTE 1314 nan EXPOSICION GUADALUPE 67150 Nuevo Leon
261,COLORANTES Y ALIMENTOS DE MTY  SA DE CV,DAMIAN CARMONA 134 nan ZAPATA MONTERREY 64390 Nuevo Leon
262,PAUSA C1  SA DE CV,BENITO JUAREZ 413 5 LOS LERMAS GUADALUPE 67190 Nuevo Leon
263,EXPLORER CREATIVE LABELS  SA DE CV,LAGO DE XOCHIMILCO 6803 A RES LAGOS DEL BOSQUE MONTERREY 64890 Nuevo Leon
264,EQUIPOS DE FUERZA Y PRESION  SA DE CV,SALINA CRUZ 103 nan VALLE DE CHAPULTEPEC GUADALUPE 67140 Nuevo Leon
265,ALMACENES FLEXIBLES DE MEXICO  SA DE CV,CARRETERA INTERNACIONAL MAZATLAN TEPIC KM2 1 OTRA NO ESPECIFICADA MAZATLAN 82150 Sinaloa
266,ELECTRONICAL PERFORMANCE  SA DE CV,EJERCITO NACIONAL 7521 nan PLUTARCO ELIAS CALLE MONTERREY 64108 Nuevo Leon
267,SERVICIOS INDUSTRIALES DE MAQUINADO Y SOLDADURA  SA DE CV,AV LAS TORRES 2311 nan TOLTECA GUADALUPE 67170 Nuevo Leon
268,FERRETERIA ACEROS Y MATERIALES EL FARO  SA DE CV,ESCOBEDO 203 nan CENTRO HIDALGO 65600 Nuevo Leon
269,ELEYSON  SA DE CV,JOSE ALFREDO JIMENEZ 821 nan LOMAS DEL ROBLE SECT SAN NICOLAS DE LOS GARZA 66450 Nuevo Leon
270,IDENTIFICA MONTERREY SA DE CV,LILAS 211 nan MAGNOLIAS APODACA 66635 Nuevo Leon
271,MILENIUM CONSTRUCCION Y URBANIZACION  SA DE CV,LAZARO CARDENAS 1100 nan LOS ALTOS GENERAL ESCOBEDO 66052 Nuevo Leon
272,SARO MEDICAL  SA DE CV,BONAMPAK 605 A LOMAS DE ANAHUAC MONTERREY 64260 Nuevo Leon
273,TECNORECUBRIMIENTOS  SA DE CV,LAZARO CARDENAS 1216 A A NI#O ARTILLERO MONTERREY 64280 Nuevo Leon
274,INCOSERV GROUP SA DE CV,SALINAS 1034 nan TOPO CHICO MONTERREY 64260 Nuevo Leon
275,GINYA  SA DE CV,VISTA DIVINA 302 nan LINDAVISTA GUADALUPE 67130 Nuevo Leon
276,SIMPLE Y DIRECTO  SA DE CV,PASEO DE LAS AMERICAS 1879 1879 COUNTRY SOL GUADALUPE 67174 Nuevo Leon
277,GRUPO GONZALEZ MONGE SA DE CV,NUEVA INGLATERRA 4161 nan RESIDENCIAL ABRAHAM LINCOLN MONTERREY 64310 Nuevo Leon
278,INCTEC INK  SA DE CV,AVE INTERNACIONAL 299 nan APODACA CENTRO APODACA 66600 Nuevo Leon
279,KUGELWALDLE BRAU S DE RL DE CV,JOSE LOPEZ PORTILLO 333 343 VALLE DEL CANADA GENERAL ESCOBEDO 66059 Nuevo Leon
280,KTN HR SOLUTIONS SA DE CV,CARRETERA NACIONAL KM 267 1100 L16 EL ENCINO MONTERREY 64987 Nuevo Leon
281,TREVIO PROMOTORA Y ADMINISTRADORA  SA DE CV,CARRETERA NACIONAL 5002 B810 VILLAS LA RIOJA MONTERREY 64984 Nuevo Leon
282,LAMIPRECIO  SA DE CV,CARRETERA COLOMBIA KM 16 4 SN nan EMILIANO ZAPATA SALINAS VICTORIA 65500 Nuevo Leon
283,"REYNET SERVICES, SA DE CV",POLUX 205 nan COUNTRY LUX MONTERREY 64845 Nuevo Leon
284,"MEDICAL RENTAL, SA DE CV",AGUIRRE PEQUENO 1205 nan COL MITRAS CENTRO MONTERREY 64460 Nuevo Leon
285,IMPULSORA BALDER  SA DE CV,DOCTOR JULIAN VILLARREAL 232NORTE nan MONTERREY CENTRO MONTERREY 64000 Nuevo Leon
286,VECTIUM INTERNATIONAL  SA DE CV,BLV PUERTA DEL SOL 260 7 COLINAS DE SAN JERONIMO MONTERREY 64630 Nuevo Leon
287,UNIFORMES MEDALLA GACELA  SA DE CV,COLON PTE 1206 nan MONTERREY CENTRO MONTERREY 64000 Nuevo Leon
288,MOBILKRAFT  SA DE CV,PRIVADA DEL RASTRO 36 B VILLA SAN ANTONIO GUADALUPE 67112 Nuevo Leon
289,NUTRIMEDIC HOGAR S DE RL DE CV,DAMIAN CARMONA 247 INT 8 URDIALES MONTERREY 64430 Nuevo Leon
290,"SATCO, SA DE CV",YURIRIA 1711 nan MITRAS CENTRO MONTERREY 64460 Nuevo Leon
291,RADIO REFACCIONES Y SERVICIOS JEL  SA DE CV,DEL MOLINO 901 A ARBOLEDAS DE SAN MIGUEL GUADALUPE 67112 Nuevo Leon
292,ALIVIA CLINICA DE ALTA ESPECIALIDAD  SA DE CV,LIC JOSE BENITEZ 2526 nan OBISPADO MONTERREY 64060 Nuevo Leon
293,"PAPAS NACIONALES, SA DE CV",AVENIDA CIUDAD DE LOS ANGELES 1000 B93 MERCADO DE ABASTOS E SAN NICOLAS DE LOS GARZA 66482 Nuevo Leon
294,FLETES TAMEZ HNOS SA DE CV,ROBERTO ESPINOZA 1000 nan PEDREGAL DE SANTO DOMINGO SAN NICOLAS DE LOS GARZA 66444 Nuevo Leon
295,"ILUMASTER, SA DE CV",20 DE NOVIEMBRE 2151 nan BUROCRATAS DEL ESTAD MONTERREY 64380 Nuevo Leon
296,INSUMOS REFRACTARIOSINDUSTRIALES SA DE CV,LOS PINOS 504 nan FRACC LA LUZ GUADALUPE 67120 Nuevo Leon
297,FOTO LAB DEL NORTE  SA DE CV,JOSE MARIA COSS NORTE 309 nan MONTERREY CENTRO MONTERREY 64000 Nuevo Leon
298,PASMAN SEGURIDAD PRIVADA  SA DE CV,3ERA VIDRIERA OTE 1106 A PRIMERO DE MAYO MONTERREY 64550 Nuevo Leon
299,TENSOACTIVOS Y QUIMICOS SA DE CV,CODIGO AGRARIO 5115 nan PLUTARCO ELIAS CALLES 1 # 2 MONTERREY 64108 Nuevo Leon
300,FAL QUIMICA DEL NORTE SA DE CV,HIDALGO 811 PTE PARAISO GUADALUPE 67140 Nuevo Leon
301,ECO SERVICIOS PARA GAS  SA DE CV,COBRE 9200 nan CIUDAD INDUSTRIAL MI GARCIA 66023 Nuevo Leon
302,"ORGANIZACION CARVIL, SA DE CV",MIGUEL ALEMAN 518 B OTRA NO ESPECIFICADA APODACA 66600 Nuevo Leon
303,AUTOPARTES USA SA DE CV,AV CHAPULTEPEC 716 nan LA HERRADURA GUADALUPE 67140 Nuevo Leon
304,TRALFER LOGISTICS SA DE CV,RUIZ CORTINEZ 1200 10 LA PURISIMA GUADALUPE 67129 Nuevo Leon
305,MARKIN DE MONTERREY  SA DE CV,AV PABLO LIVAS 5509 nan SCOP GUADALUPE 67190 Nuevo Leon
306,COMPRESORES Y EQUIPOS  SA DE CV,JOSE LOPEZ HICKMAN 550 nan CARACOL MONTERREY 64810 Nuevo Leon
307,"TALLERES DAVILA,  SA DE CV",AV BENITO JUAREZ ORIENTE 3819 nan SANTA ELENA GUADALUPE 67189 Nuevo Leon
308,ORGANIZACION CONSULTIVA PARA LA CONSTRUCCION  SA DE CV,VICENTE GUERRERO 169 nan SAN MIGUEL APODACA 66649 Nuevo Leon
309,MATKA AGENCIA DE VIAJES S DE RL DE CV,PASE DE LAS AMERICAS 109 nan RINCON DEL COUNTRY GUADALUPE 67140 Nuevo Leon
310,ESPECIALIDADES NEUMATICAS E HIDRAULICAS DE MONTERREY SA CV,AV CHAPULTEPEC 1422 nan BUENOS AIRES MONTERREY 64800 Nuevo Leon
311,MATERIALES Y COMPLEMENTOS INDUSTRIALES  SA DE CV,GENERAL TREVI#O 520 nan SAN NICOLAS DE LOS GARZA CENTR SAN NICOLAS DE LOS GARZA 66400 Nuevo Leon
312,"DEXTRA TECHNOLOGIES, SA DE CV",MIGUEL HIDALGO Y COSTILLA PONIENTE 958 3 Y 4 EL MIRADOR CENTRO MONTERREY 64070 Nuevo Leon
313,CANADIA DISTRIBUIDORES  SA DE CV,BLVD ANTONIO L RODRIGUEZ 2100 P22 OF8 SANTA MARIA MONTERREY 64650 Nuevo Leon
314,LICA ESTUDIOS Y PROYECTOS SA DE CV,ALFONSO REYES 1  #400 L 21 MISION DEL VALLE SAN PEDRO GARZA GARCIA 66230 Nuevo Leon
315,INMOBILIARIA 72 UNIDOS  SA DE CV,AV CONCORDIA 4601 nan APODACA CENTRO APODACA 66600 Nuevo Leon
316,ESPIRITU FRANCES  SA DE CV,GOMEZ MORIN 911 L 17 DEL VALLE SAN PEDRO GARZA GARCIA 66220 Nuevo Leon
317,"CONTEMPORARY HOUSE, SA DE CV",CORREGIDORA 114 NORTE COL SAN PEDRO SAN PEDRO GARZA GARCIA 66230 Nuevo Leon
318,SOCIEDAD CREATIVA MONTERREY  SA DE CV,CALZ SAN PEDRO 250 nan MIRAVALLE MONTERREY 64660 Nuevo Leon
319,OFIS DESIGN  SA DE CV,AV ROBLE 525 2P VALLE DEL CAMPESTRE SAN PEDRO GARZA GARCIA 66265 Nuevo Leon
320,SIGMA OCHO DEL NORTE SA DE CV,RIO ORINOCO 213 B 209 DEL VALLE SAN PEDRO GARZA GARCIA 66220 Nuevo Leon
321,GUERRERO PUBLICIDAD Y COMPUTACION SA DE CV,PROLONGACION ALFONSO REYES 2612 705 DEL PASEO RESIDENCIA MONTERREY 64920 Nuevo Leon
322,YIPPY PERERA Y COMPAIA  SA DE CV,MIGUEL HIDALGO Y COSTILLA 480 17 CENTRO MONTERREY 64720 Nuevo Leon
323,ENDO LASER MICROQUIRURGICO  SA DE CV,AV LA CLINICA 220 D212 SERTOMA MONTERREY 64720 Nuevo Leon
324,"ACEROS FYC, SA DE CV",PUERTO LA PAZ 553 nan LA FE SAN NICOLAS DE LOS GARZA 66470 Nuevo Leon
325,PLASTINJECTION SA DE CV,OCTAVA AV OTE 127 nan MIGUEL ALEMAN SAN NICOLAS DE LOS GARZA 66470 Nuevo Leon
326,STAMPING AND FINISHING DE MEXICO  SA DE CV,COBRE 9230 A CIUDAD INDUSTRIALMIT GARCIA 66023 Nuevo Leon
327,"MAKO LEADER, SA DE CV",AV PARQUE INDUSTRIAL LOTE 1 MANZ 2 DR GONZALEZ DOCTOR GONZALEZ 66750 Nuevo Leon
328,"ELECTRO TUBOS, SA DE CV",LUIS M FARIAS SUR 200 nan LA ESPERANZA GUADALUPE 67192 Nuevo Leon
329,CORPORACION IPSA  SA DE CV,AVE SAN RAFAEL 94 B 10 DIECIOCHO DE MARZO GUADALUPE 67110 Nuevo Leon
330,ESIFLEX  SA DE CV,VIRGILIO GARZA 200 BOD 5 REAL DE MINAS GUADALUPE 67124 Nuevo Leon
331,COMERCIALIZADORA LAMORT  SA DE CV,DOMINGO TREVINO 122 nan SANTA MARIA MONTERREY 64650 Nuevo Leon
332,KFW CONSULTANTS S DERL DE CV,BATALLON DE SAN PATRICIO 109 PISO 17 DEL VALLE ORIENTE SAN PEDRO GARZA GARCIA 66260 Nuevo Leon
333,CENTRO DE CONSULTORIA MONTERREY  SA DE CV,PEDRO RAMIREZ VAZQUEZ 200#8 PISO 10 DEL VALLE SECTOR ORI SAN PEDRO GARZA GARCIA 66269 Nuevo Leon
334,CONSTRUCTORA DULCES NOMBRES  SA DE CV,NINOS HEROES SN nan PESQUERIA PESQUERIA 66650 Nuevo Leon
335,TARIMAS Y MAS DE MONTERREY SA DE CV,AVE AGUILA AZTECA 130 nan CIENEGA DE FLORES CENTRO CIENEGA DE FLORES 65550 Nuevo Leon
336,TREDETEX  SA DE CV.,AV GRAL PABLO GONZALEZ GARZA 911 B 1 SAN JERONIMO MONTERREY 64640 Nuevo Leon
337,CASCORP  SA DE CV,CARR A REYNOSA KM KM 11 nan XOCHIMILCO GUADALUPE 67120 Nuevo Leon
338,STRUCTURE TOPOGRAFIAY CONSTRUCCION  SA DE CV,CARLOS SALAZAR 2124 nan OBRERA MONTERREY 64010 Nuevo Leon
339,IAMISA  SA DE CV,REVOLUCION 3048 ######## LA PRIMAVERA 1 SECTO MONTERREY 64830 Nuevo Leon
340,FERRETERIA Y MATERIALES CARDENAS HERMANOS  SA DE CV,IGNACIO ZARAGOZA 195 nan CENTRO CIENEGA DE FLORES 65550 Nuevo Leon
341,SERVICIOS DE TECNOLOGIA EN BIOMEDICINA DEL POTOSI  SA DE CV,EUCALIPTOS 570 nan JARDIN SAN LUIS POTOSI 78270 San Luis Potosi
342,ELECTRO FUSIBLES RM  SA DE CV,SANTANDER 712 nan POPULAR MONTERREY 64290 Nuevo Leon
343,RENOVAPACK  SA DE CV,VILLA DE PRIMAVERA 642 nan VILLAS DE LINDA VIST MONTERREY 64540 Nuevo Leon
344,TECNOLOGIA AVANZADA EN MOVIMIENTO  SA DE CV,BURGOS 3814 nan LAS TORRES MONTERREY 64930 Nuevo Leon
345,VALDES CANO Y ASOCIADOS SA DE CV,PUERTO VALLARTA 4506 nan COL VALLE DE LAS BRI MONTERREY 64790 Nuevo Leon
346,CARTON Y MAS  SA DE CV,CALLE QUINTANA ROO SUR 308 nan NUEVO REPUEBLO MONTERREY 64700 Nuevo Leon
347,BEER DISPENSERS DE MEXICO  SA DE CV,16 DE SEPTIEMBRE 1407 nan NUEVO REPUEBLO MONTERREY 64700 Nuevo Leon
348,GRUPO RCH  SA DE CV,SOLIDARIDAD 9136 nan SAN BERNABE MONTERREY 64100 Nuevo Leon
349,CONECTO TECH INDUSTRIAL SA DE CV,LIMA 3020 nan GARZA NIETO MONTERREY 64420 Nuevo Leon
350,CABLE EXPRESS INTERNACIONAL  SA DE CV,LIMA 3020 nan GARZA NIETO MONTERREY 64420 Nuevo Leon
351,"VIA EXPRESS, SA DE CV",ANAHUAC 4647 nan ANAHUAC NUEVO LAREDO 88260 Tamaulipas
352,MATERIALES Y SERVICIOS LOR SA DE CV,GUATEMALA 846 nan VIVEROS NUEVO LAREDO 88070 Tamaulipas
353,FASTERRAMA  SA DE CV,SEGUNDO ANILLO PERIFERICO 10209 nan 150 ANIVERSARIO NUEVO LAREDO 88283 Tamaulipas
354,QUIROGA TRUCKING SA DE CV,CARRETRA MEXICO II KM 27 3 nan NUEVO LAREDO CENTRO NUEVO LAREDO 88000 Tamaulipas
355,CORPORACION ELECTRICA DEL BRAVO SA DE CV,CARRETERA MONTERREY LAREDO KM 16 5 7A MOISES SAENZ APODACA 66604 Nuevo Leon
356,SELLOS FISCALES  SA DE CV,CARRETERA ANAHUAC 7448 nan LIC LUIS DONALDO COL NUEVO LAREDO 88134 Tamaulipas
357,INTERMUEBLE SPACIO S SA DE CV,LA PAZ 1410 nan AMERICANA GUADALAJARA 44160 Jalisco
358,CAFETERA DE OCCIDENTE  SA DE CV,CALLE SANTA MONICA 100 nan GUADALAJARA CENTRO GUADALAJARA 44100 Jalisco
359,EXCLUSIVA CERAMICA  SA DE CV,PENITENCIARIA 676 nan MODERNA GUADALAJARA 44190 Jalisco
360,"VILLA CHAVEZ, SA DE CV",VIDRIO 1742 nan MODERNA GUADALAJARA 44190 Jalisco
361,PROMOTORA TURISTICA AZTLAN  SA DE CV,RAYON 829 nan MODERNA GUADALAJARA 44190 Jalisco
362,CORPORATIVO ELECTRICO TAPATIO SA DE CV,VIDRIO 1277 nan MODERNA GUADALAJARA 44190 Jalisco
363,BER-MAR UNIVERSAL SA DE CV,FERMIN RIESTRA 1690 A MODERNA GUADALAJARA 44190 Jalisco
364,SISTEMAS Y SERVICIOSDE AUTOMATIZACION  SA DE CV,NI OS HEROES 1207 nan MODERNA GUADALAJARA 44190 Jalisco
365,METROPOLIZADORA DE SERVICIOS PARA LA CONSTRUCCION  SA DE CV,MIGUEL DE CERVANTES SAAVEDRA 326 nan AMERICANA GUADALAJARA 44160 Jalisco
366,INMOBILIARIA GRACIAN SA DE CV,ESCORZA 541 nan AMERICANA GUADALAJARA 44160 Jalisco
367,"INMOBILIARIA MEYA, SA DE CV",ESCORZA 541 nan AMERICANA GUADALAJARA 44160 Jalisco
368,BAMOA NUTRIENTES DESHIDRATADOS SA DE CV,LA PAZ 1491 203 AMERICANA GUADALAJARA 44160 Jalisco
369,EGC DESARROLLADORES INMOBILIARIOS  SA DE CV,SANTA MARIA 347 nan CHAPALITA SUR ZAPOPAN 45040 Jalisco
370,TECNOLOGIA FARMACEUTICA  SA DE CV,VIDRIO 1565 nan MODERNA GUADALAJARA 44190 Jalisco
371,MAGNOCENTRO FERRETERO  SA DE CV,AV LA PAZ 1180 nan GUADALAJARA CENTRO GUADALAJARA 44100 Jalisco
372,SERVICIOS MONTACARGAS Y GRUAS  SA DE CV,8 DE JULIO 884 nan MODERNA GUADALAJARA 44190 Jalisco
373,CONEXION Y ENERGIA EN COMPUTACION  SA DE CV,REGIDORES 1150 nan CHAPULTEPEC COUNTRY GUADALAJARA 44620 Jalisco
