,nombre,direccion
959,TANYA MOSS SA DE CV,CIRCUITO EMPRESARIAL 13 PH LT PALMAS ALTAS HUIXQUILUCAN 52787 Estado de Mexico
960,MECANIZADOS INDUSTRIALES EPD  SA DE CV,AV 11 714 BOD 48 SAN JUAN XALPA IZTAPALAPA 9850 CDMX
961,KUN PRODUCTS  SA DE CV,AV PROL EJE 6 SUR 560 BOD E 19 SAN JOSE ACULCO IZTAPALAPA 9410 CDMX
962,"ALIEN, SA DE CV",P ELIAS CALLES 399 nan COL STA ANITA IZTACALCO 8300 CDMX
963,MOLDUPLASTIC AUTOMOTRIZ  SA DE CV,LUCAS ALAMAN 44 BIS OBRERA CUAUHTEMOC 6800 CDMX
964,ABASTECEDORA UNIVERSAL DE MAGNETICOS  SA DE CV,FRANCISCO OLAGUIBEL 98 D OBRERA CUAUHTEMOC 6800 CDMX
965,CEMENTO MATERIALES YACCESORIOS DE LA LA GUNA  SA DE CV,CDA GENERAL ARISTA 9 CASA 2 VALLE DE TEPEPAN TLALPAN 14646 CDMX
966,DISTRIBUIDORA EL NUEVO FARO  SA DE CV,CORREO MAYOR N 56 H CENTRO AREA 1 CUAUHTEMOC 6000 CDMX
967,FERRETERA ORIENTE HEDA  SA DE CV,CDA PABLO GARCIA 279 nan JUAN ESCUTIA IZTAPALAPA 9100 CDMX
968,SERVICIOS CABALLERO  SA DE CV,PROL ALVARO OBREGON 127 nan SAN JUAN DE ARAGON GUSTAVO A MADERO 7950 CDMX
969,CLINICOS ARBOLEDAS  SA DE CV,AV NICOLAS COPERNICO 3971 2 ARBOLEDAS 1A SECC ZAPOPAN 45070 Jalisco
970,CONCRETO LANZADO DE FRESNILLO  SA DE CV,TIRO SAN LUIS 2 nan BELENA FRESNILLO 99000 Zacatecas
971,"CARBUAUTO, SA DE CV",AV 5 DE FEBRERO 1119 nan CARRILLO PUERTO SANTIAGO DE QUERETARO 76138 Queretaro
972,"PROMAQ, SA DE CV",TADEO ORTIZ 602 A nan COL LOMAS DEL PARADERO GUADALAJARA 44840 Jalisco
973,HERGON CORPORATIVO  SA DE CV,GUERRERO 212 B nan TEZIUTLAN CENTRO TEZIUTLAN 73800 Puebla
974,GADIK DE MEXICO  SA DE CV,MANUEL MA CONTRERAS 45 2 MZ SAN RAFAEL CUAUHTEMOC 6470 CDMX
975,MISCO  SA DE CV,DR JIMENEZ 33 nan DOCTORES CUAUHTEMOC 6720 CDMX
976,HECO PRODUCCIONES GRAFICAS SA DE CV,RAFAEL ANGEL DE LA PEA 64 nan OBRERA CUAUHTEMOC 6800 CDMX
977,ASESORIA Y MANTENIMIENTO ELECTROMECANICORODAFI  SA DE CV,DR JIMENEZ 111 A 202 DOCTORES CUAUHTEMOC 6720 CDMX
978,"COCASA ARQUITECTOS, SA DE CV",CHIAPAS 19 DESP 301 COL ROMA CUAUHTEMOC 6700 CDMX
979,LAPLAZ LIGHT  SA DE CV,ERNESTO PUGIBET 17 LOC B CENTRO AREA 2 CUAUHTEMOC 6010 CDMX
980,"FERCHI, SA DE CV",ARCOS DE BELEN 10 11 01 DOCTORES CUAUHTEMOC 6720 CDMX
981,GRUPO S 33 ARQUITECTOS  SA DE CV,SINALOA 33 301 ROMA NORTE CUAUHTEMOC 6700 CDMX
982,CALLI-MAR  SA DE CV,PLAYA AZUL SN nan LAS BRISAS MANZANILLO 28210 Colima
983,CAPA SOFTWARE S DE RL DE CV,CERRADA DE AV COYOACAN 14 nan DEL VALLE SUR BENITO JUAREZ 3100 CDMX
984,FAM EXPRESS OPERADORLOGISTICO INTERNACI ONAL  SA DE CV,JAMES WATT 9 BODEGA C PARQUE INDUSTRIAL LA CUAUTITLAN IZCALLI 54730 Estado de Mexico
985,STILOTEX  SA DE CV,INDIANA 141 nan NAPOLES BENITO JUAREZ 3810 CDMX
986,PROCEDIMIENTOS TEXTILES SA DE CV,LUCAS ALAMAN 136 B OBRERA CUAUHTEMOC 6800 CDMX
987,LA COCINA DE NATALIA SA DE CV,ALFONSO REYES 180 501 CONDESA CUAUHTEMOC 6140 CDMX
988,TOSCANO POLANCO  SA DE CV,MINATITLAN 22 nan ROMA SUR CUAUHTEMOC 6760 CDMX
989,DRILLER CIMENTACIONES  SA DE CV,CORUMBA 556 nan VALLE DEL TEPEYAC GUSTAVO A MADERO 7740 CDMX
990,AVIMENTOS  SA DE CV,AV LAS GRANJAS 772 B STA CATARINA AZCAPOTZALCO 2250 CDMX
991,INAYA  SA DE CV,PARRAL 44 nan CONDESA CUAUHTEMOC 6140 CDMX
992,PRODUCTOS DE LATON DE ALTA CALIDAD  SA DE CV,GENERAL JUAN CANO 27 1 BOSQUE DE CHAPULTEPE MIGUEL HIDALGO 11580 CDMX
993,GILMAR MACCAGNAN FOTOTELAS  SA DE CV,MOLIERE 91 nan POLANCO CHAPULTEPEC MIGUEL HIDALGO 11560 CDMX
994,SISTEMAS INTEGRALES EN TRATAMIENTO DEL AGUA TIERRA  SA DE CV,TALARA 69 nan TEPEYAC INSURGENTES GUSTAVO A MADERO 7020 CDMX
995,GUVIKA CONSTRUCTORA  SA DE CV,DR MARQUEZ 42 ED A 11 DOCTORES CUAUHTEMOC 6720 CDMX
996,SPA CREATIVO  SA DE CV,GUADALAJARA 21 nan ROMA NORTE CUAUHTEMOC 6700 CDMX
997,VALIDACION Y METROLOGIA  SA DE CV,CAFETAL 53 301 GRANJAS MEXICO IZTACALCO 8400 CDMX
998,DISE TSERRAT  SA DE CV,GRAL AURELIANO RIVERA 17 301 PROGRESO TIZAPAN ALVARO OBREGON 1080 CDMX
999,QUIMICA MILRO  SA DE CV,DALIAS 24 nan JDNES DE SN MATEO NAUCALPAN 53240 Estado de Mexico
1000,GRUPO CONSTRURENT MEZA  SA DE CV,CALLE 4 22 B IMMEX II TULTITLAN 54932 Estado de Mexico
1001,MC DISTRIBUIDORA ELECTRICA SA DE CV,CALLE 13 168 nan PROHOGAR AZCAPOTZALCO 2600 CDMX
1002,FERRETERIA CHIMALHUACAN  SA DE CV,ARCA DE NOE SN nan CIUDAD ALEGRE CHIMALHUACAN 56335 Estado de Mexico
1003,FRANQUICIADORA KJ SA DE CV,RANCHO EL PALMAR CAMINO AL MOLINO 300 LOCAL 91 EL MOLINO DE FLORES TEXCOCO 56235 Estado de Mexico
1004,ELECTROMETALICA 2000 SA DE CV,MORA SN nan GRANJAS FAMILIARES A ACOLMAN 55885 Estado de Mexico
1005,EGQ INC  SA DE CV,AV SAN ANDRES S N  SAN FRANCISCO CUAUTLIQUIXCO TECAMAC 55760 Estado de Mexico
1006,LAM COMERCIALIZACION SA DE CV,MEXICO 75 DESP 102 HIPODROMO DE LA CONDESA CUAUHTEMOC 6170 CDMX
1007,LOREPA  SA DE CV,TLAHUAC ANTES TULYEHUALCO LOCAL LR 1 IZTAPALAPA IZTAPALAPA 9810 CDMX
1008,NETWORK STUDIO CO MEXICO  SA DE CV,AV JESUS DE MONTE 37 P2 JESUS DEL MONTE HUIXQUILUCAN 52764 Estado de Mexico
1009,GRUPO IMPRESOR SINERGIA  SA DE CV,CANELA 406  GRANJAS MEXICO IZTACALCO 8400 CDMX
1010,ISOMEDICA SUPPLY SA DE CV,SIERRAVISTA 284 201 LINDAVISTA NORTE GUSTAVO A MADERO 7300 CDMX
1011,ARTICULOS JOYEROS ANDY  SA DE CV,FRANCISCO I MADERO 34 LOC 27 CENTRO DE LA CIUDAD CUAUHTEMOC 6000 CDMX
1012,RECICLADORA ECOAZTECA  SA DE CV,CENTRAL 62 A TEPALCATES IZTAPALAPA 9210 CDMX
1013,ADHESIVOS FORMULADOS SA DE CV,CDA GRAL M ARISTA 9 CS 2 VALLE ESCONDIDO TLALPAN 14600 CDMX
1014,COMERCIALIZADORA GASTRONOMICA XANTAI  SA DE CV,INSURGENTES SUR 2388 PISO 5 SAN ANGEL ALVARO OBREGON 1000 CDMX
1015,ANUKA  SA DE CV,BLVD PERIFERICO SUR 5146 2704 PEDREGAL DE CARRASCO COYOACAN 4700 CDMX
1016,GROUPS EVENTS & TOURISM S DE RL DE CV,MONTECITO 38 PI 28 OF 12Y13 NAPOLES BENITO JUAREZ 3810 CDMX
1017,INMOBILIARIA GAVANI  SA DE CV,AV TECNOLOGICO NORTE 1300 14 FRANCISCO I MADERO METEPEC 52172 Estado de Mexico
1018,COYNSAR TRANSPORTES S DE RL DE CV,C 23 52 C SANTA CRUZ AVIACION VENUSTIANO CARRANZA 15540 CDMX
1019,R&S AGENCIA ADUANAL Y LOGISTICA  SA DE CV,CONCHA DE VILLAREAL 8 nan SAN SIMON TICUMAC BENITO JUAREZ 3660 CDMX
1020,REFRIOTEC  SA DE CV,JAVIER ROJO GOMEZ 599 nan ALFONSO ORTIZ TIRADO IZTAPALAPA 9020 CDMX
1021,FACTORY IN MOTION  SA DE CV,ORIENTE 241 A 12 nan AGRICOLA ORIENTAL IZTACALCO 8500 CDMX
1022,EGROP EN SISTEMAS E INGENIERIA  SA DE CV,TEOTIHUACAN 407 A LA ROMANA TLALNEPANTLA DE BAZ 54030 Estado de Mexico
1023,CINTA NEGRA PUBLICIDAD  SA DE CV,AV MIGUEL ANGEL DE QUEVEDO 578 5 SANTA CATARINA COYOACAN 4010 CDMX
1024,TECSICO  SA DE CV,MONTECITO 38 PISO 5 39 NAPOLES BENITO JUAREZ 3810 CDMX
1025,JARMANYLIM JARDINERIA MANTENIMIENTO Y LIMPIEZA  SA DE CV,CALLE 21 126 A nan MARAVILLAS NEZAHUALCOYOTL 57410 Estado de Mexico
1026,"VIAJES EDIS PLAZA, SA DE CV",PASEO DE LA CANDELARIA MZA 67 LT 16 HDA OJO DE AGUA TECAMAC 55770 Estado de Mexico
1027,CONST. DE OBRAS CIVILES Y ELECTRICAS  SA DE CV,PASEO COLEGIO DE NIAS MZ 36 LT 11 nan HDA OJO DE AGUA TECAMAC 55770 Estado de Mexico
1028,"PAOLIZER, SA DE CV",CDA ACAYUCAN MZA 360 LT 3352 LAZARO CARDENAS TLALNEPANTLA 54189 Estado de Mexico
1029,IMPRENTA NEXO GRAFICO  SA DE CV,PEKIN 82 PB ROMERO RUBIO VENUSTIANO CARRANZA 15400 CDMX
1030,TRANSFORMACION CALCULO Y APLICACION EN ACEROS  SA DE CV,5 DE MAYO 1016 nan STA MARIA CORONANG CORONANGO 72670 Puebla
1031,PLASTICOS MORFA  SA DE CV,15 ORIENTE 1020 nan EL ANGEL PUEBLA 72500 Puebla
1032,TIGER S JEANS  SA DE CV,CALLE EMILIANO ZAPATA 602 nan CONCEPCION LA CRUZ SAN ANDRES CHOLULA 72810 Puebla
1033,CLAPABH  SA DE CV,ONIX OTE 203 1 LOMAS DEL MARMOL PUEBLA 72574 Puebla
1034,REFACCIONES ELECTROMECANICAS CASTELL DE PUEBLA  SA DE CV,BLVD SAN FELIPE 11 nan REAL DEL MONTE PUEBLA 72060 Puebla
1035,VIA ALDARON INGENIERIA Y COMUNICACION SA DE CV,9 B SUR 4902 nan PRADOS AGUA AZUL PUEBLA 72430 Puebla
1036,SERVICIOS MULTIPLES DEL NORTE  SA DE CV,CAMINO AL CAMPO DE TIRO 103 A SANTA MARIA MONTERREY 64650 Nuevo Leon
1037,"SENNA INTERNACIONAL, SA DE CV",PRIV SAN HUMBERTO 701 nan SAN HUMBERTO SANTA CATARINA 66120 Nuevo Leon
1038,SUPER EXPRESS LA CHICHARRA  SA DE CV,CARR CIENEGA SALINAS KM 4 8 SN nan CIENEGA DE FLORES CE CIENEGA DE FLORES 65550 Nuevo Leon
1039,ONE PLUS INDUSTRIAL SOLUTION  SA DE CV,LUIS DONALDO COLOSIO 286 nan PARQUE INDUSTRIAL EL APODACA 66645 Nuevo Leon
1040,COMPANIA MEXICANA DEELECTRICIDAD  SA DE CV,AV LOS FRESNOS 303 nan FRACC LOS FRESNOS SE APODACA 66636 Nuevo Leon
1041,TRAK TRANSPORTACIONES  SA DE CV,LIBRAMIENTO A SALTILLO KM 345 nan ESCOBEDO CENTRO GENERAL ESCOBEDO 66050 Nuevo Leon
1042,EXPANSION ARIES  SA DE CV,CARLOS SALAZAR 1137 nan MONTERREY CENTRO MONTERREY 64000 Nuevo Leon
1043,SEGURIDAD INDUSTRIALY DE VALORES  SA DE CV,FEDERALISMO SUR 487 489 GUADALAJARA CENTRO GUADALAJARA 44100 Jalisco
1044,EDIFICACIONES LOMUR  SA DE CV,REFORMA 1819 H LADRON DE GUEVARA GUADALAJARA 44600 Jalisco
1045,SERVICIOS DE ALIMENTACION DE OCCIDENTE  SA DE CV,AVENIDA CHULAVISTA 19 nan CIUDAD GRANJA ZAPOPAN 45010 Jalisco
1046,CERRO LARGO EDICIONES SA DE CV,TRECE MANZ 5 LT3 nan TARIANES JIUTEPEC 62550 Morelos
1047,KREATIV CONVENTION INCENTIV  SA DE CV,CRUZ DEL SUR 65 nan PRADO CHURUBUSCO COYOACAN 4230 CDMX
1048,ADELANTE SIGLO XXI  SA DE CV,CORUA 199 401 VIADUCTO PIEDAD IZTACALCO 8200 CDMX
1049,CALEFACCION MODERNA MEXICANA  SA DE CV,RIO DE LOS REMEDIOS 4 nan SAN JERONIMO TEPETLACALCO TLALNEPANTLA 54090 Estado de Mexico
1050,TOOS FOOD  SA DE CV,GRAL PRIM 66 nan JUAREZ CUAUHTEMOC 6600 CDMX
1051,HOSPITAL MEDEX ROMA  SA DE CV,CALLE ORIZABA 18 nan ROMA NORTE CUAUHTEMOC 6700 CDMX
1052,INTEGRACION DE SISTEMAS IDESA  SA DE CV,AND AUSTRIA 11 8 CENTRO URBANO CUAUTITLAN IZCALLI 54700 Estado de Mexico
1053,RECORRIDOS TURISTICOS Y AGENCIA DE VIAJES SOLEIL  SA DE CV,MANUEL DOBLADO 416 A CELAYA CENTRO CELAYA 38000 Guanajuato
1054,ABASTECEDORA DE POSTES  SA DE CV,CAMINO A SOLANA KM 25 nan SANTA ROSA JAUREGUI SANTIAGO DE QUERETARO 76220 Queretaro
1055,COMERCIAL DE SEMILLAS REGIAS SA CV,AGUSTIN MELGAR 2315 nan REFORMA MONTERREY 64550 Nuevo Leon
1056,COMASSU  SA DE CV,CALLE QUERETARO 144 A nan STA ANA CAMPECHE 24050 Campeche
1057,J.R. AUDIO DIGITAL  SA DE CV,PERIFERICO PONIENTE KM 41 TABLAJE BODEGA 2 OTRA NO ESPECIFICADA MERIDA 97314 Yucatan
1058,GRUPO LUIS VELA S DERL DE CV,MIRADOR 4755 4 CAMPESTRE RESIDENCIA CHIHUAHUA 31213 Chihuahua
1059,MEDICA ALAMO  SA DE CV,AVE RANGEL FRIAS 3212 nan LAS CUMBRES 2 SECTOR MONTERREY 64610 Nuevo Leon
1060,DISTRIBUCIONES FARMACEUTICAS MAYTHE  SA DE CV,ABASOLO 19 nan APAXCO DE OCAMPO APAXCO 55660 Estado de Mexico
1061,UNION KNIT SC DE RL DE CV,95 OTE 64 nan ARBOLEDFAS DE LOMA BELLA PUEBLA 72474 Puebla
1062,ANABA CREACIONES  SA DE CV,2 LOTE 21 nan PARQUE INDUSTRIAL CA MINERAL DE LA REFORMA 42186 Hidalgo
1063,CORPORATIVO CAMACHO CARREGGIO Y ASOCIADOS  SA DE CV,TEZCATLIPOCA 133 nan AQUILES SERDAN PACHUCA DE SOTO 42034 Hidalgo
1064,"INDUSTRIAS LEC,  SA DE CV",AVENIDA N 1 PTE 3233 INT SUR NUEVO BACHIGUALATO CULIACAN 80135 Sinaloa
1065,"OFITEC DE DURANGO, SA DE CV",LERDO 1416 nan BARRIO TIERRA BLANCA DURANGO 34139 Durango
1066,INMOBILIARIA Y EDIFICACIONES GALAVIZ  SA DE CV,GRAL VALENCIA 108 nan JUAN DE LA BARRERA DURANGO 34150 Durango
1067,SOLUCIONES EXITOSAS EN APLICACIONES DE NEGOCIO  SA DE CV,RUFINO TAMAYO 39 202 PUEBLO NUEVO CORREGIDORA 76900 Queretaro
1068,TRANSPORTIEREN SA DE CV,MANUEL ORTIZ DE SANTA MARIA 120 nan CENTRO DE ABASTOS SAN LUIS POTOSI 78390 San Luis Potosi
1069,SUPER ARTURO S SA DE CV,HIDALGO NO 102 B 102 B CENTRO SOLEDAD DE GRACIANO SANCHEZ 78430 San Luis Potosi
1070,REPARACIONES CODESA  SA DE CV,CERRADA DE ABETO 1RA 22A JARDINES DE SAN MIGUEL CUAUTITLAN IZCALLI 54715 Estado de Mexico
1071,INDUCCION DIGITAL DEORIENTE  SA DE CV,MAXIMILIANO MARILES 25 nan JACARANDAS IZTAPALAPA 9280 CDMX
1072,GALVAREGIA  SA DE CV,4 AV 403 nan PQIND II GENERAL ESCOBEDO 66061 Nuevo Leon
1073,CONCEPTOS MERK2  SA DE CV,MISION DE LORETO 2914 A ZONA URBANA RIO TIJUANA 22010 Baja California
1074,SERASIN  SA DE CV,CARR A NAVOLATO 9040 nan BACHIGUALATO CULIACAN 80130 Sinaloa
1075,"PLASTOMAX, SA DE CV",BRONCE 9351 nan PARQUE INDSUTRIAL MI GARCIA 66000 Nuevo Leon
1076,GYRUS QUALITY CONSULTING  SA DE CV,14 SUR 404 A3 SAN JERONIMO CALERAS PUEBLA 72100 Puebla
1077,MOVIMIENTO DE MERCANCIA TERRESTRE  SA DE CV,REVOLUCION 26 B SANCTORUM CUAUTLANCINGO 72730 Puebla
1078,ALMESA COMERCIAL DE ORIENTE  SA DE CV,RIO SUCHIATE 24 nan SAN JUAN CUAUTLANCIN CUAUTLANCINGO 72700 Puebla
1079,ALIANZA MAYA GROUND SERVICE  SA DE CV,CIRCUITO PRIMAVERA 473 nan BUGAMBILIAS TUXTLA GUTIERREZ 29060 Chiapas
1080,SHOPPING CART DE MEXICO  SA DE CV,MAR DE CORTEZ 275 nan VALLE DORADO ENSENADA 22890 Baja California
1081,REFRIGERACION REFACCIONES Y MATERIALES  SA DE CV,MELCHOR MUZQUIZ PONIENTE 805 nan SALTILLO CENTRO SALTILLO 25000 Coahuila
1082,IMPALMEX  SA DE CV,BLV PASEO DE JEREZ NORTE 901 208 JARDINES DE JEREZ LEON 37530 Guanajuato
1083,ALUMINIOS DE PRECISION  SA DE CV,AV SIDERURGICA 2027 nan PARQUE INDUSTRIAL RAMOS ARIZPE 25903 Coahuila
1084,"TANAJARA, SA DE CV",BLVD SIMON BOLIVAR 301 nan INDEPENDENCIA SAN JUAN DE SABINAS 26830 Coahuila
1085,ARTICULOS MOVILES INTEGRADOS  SA DE CV,POLITECNICO NACIONAL 78 OFI 104 EDUCACION PUERTO VALLARTA 48338 Jalisco
1086,SERVICIOS DE ADMINISTRACION E INFORMATICA SA DE CV,AV GUERRERO 2001 202 IRAPUATO CENTRO IRAPUATO 36500 Guanajuato
1087,RECONSTRUCTORA AUTOMOTRIZ DE CELAYA  SA DE CV,BOULEVARD ADOLFO LOPEZ MATEOS OTE 1109 D JARDINES DE CELAYA 1A SECC CELAYA 38080 Guanajuato
1088,GRUPO MULTICO  SA DE CV,LIB ESQ INSURGENTES SN nan CENTRO PENJAMO 36900 Guanajuato
1089,GRUPO SALUD ZIHUATLAN  SA DE CV,AVENIDA BENITO JUAREZ GARCIA MANZANA 14 LOTE 1 nan CENTRO SOLIDARIDAD 77710 Quintana Roo
1090,SUPPLYCO  SA DE CV,PLAN DE AYALA 129 A CONSTITUCION PACHUCA DE SOTO 42080 Hidalgo
1091,"TRANSPORTES ESARJA, SA DE CV",FRANCISCO I MADERO 11 nan EMILIANO ZAPATA EMILIANO ZAPATA 43960 Hidalgo
1092,GRUPO INDUSTRIAL DE CONTROL DE CALIDAD  SA DE CV,AV TITO ESTRADA 67 1 CENTRO PROGRESO DE OBREGON 42730 Hidalgo
1093,DISTRIBUIDORA DE HUEVO MORGADO  SA DE CV,DIVISION NECAXA 5 nan ELECTRICISTAS HUAUCHINANGO 73160 Puebla
1094,DESARROLLO GRAFICO DE MICHOACAN  SA DE CV,LAGO DE CUITZEO 299 nan VENTURA PUENTE MORELIA 58020 Michoacan
1095,KDM TECNOLOGIAS  SA DE CV,CASA MATA 500 nan CHAPULTEPEC SUR MORELIA 58260 Michoacan
1096,OPERADORA HOTELERA RAFE S DE RL DE CV,16 DE SEPTIEMBRE ORIENTE 95 nan CENTRO QUERETARO 76000 Queretaro
1097,GRUPO KARLUIS  SA DE CV,BOULEVAR BERNARDO QUINTANA 124 204 CARRETAS QUERETARO 76050 Queretaro
1098,TRANSPORTES FRIOS DEQUERETARO SA DE CV,AV SAN JUAN DE LETRAN 216 B nan PLAZAS DEL SOL 2 A S QUERETARO 76099 Queretaro
1099,MULTISERVICIOS DE CALAKMUL  SA DE CV,AV CALAKMUL LT 1 MZ 66 98 nan AVIACION CALAKMUL 24640 Campeche
1100,HOTEL EL BATAB SA DE CV,AV CHICHEN ITZA 52 nan SMZA 23 CANCUN BENITO JUAREZ 77500 Quintana Roo
1101,TERRACAD TERRACERIAS SA DE CV,ANDADOR METALICOS 110 2 MORALES SAN LUIS POTOSI 78180 San Luis Potosi
1102,GRAFFICMARK  SA DE CV,BENIGNO ARRIAGA 190 nan TEQUISQUIAPAN SAN LUIS POTOSI 78250 San Luis Potosi
1103,PROGRA  SA DE CV,CALLE QUINTA EMILIA 5 nan QUINTA EMILIA HERMOSILLO 83214 Sonora
1104,BARRERA Y DEL ROSARIO  SA DE CV,APIZACO STA CRUZ TLAX KM 1 5 nan SAN MIGUEL CONTLA SANTA CRUZ TLAXCALA 90640 Tlaxcala
1105,TEC KON  SA DE CV,ORIZABA 203 D BOCA DEL RIO CENTRO BOCA DEL RIO 94290 Veracruz
1106,AGROINDUSTRIAS LA GALERA  SA DE CV,MIGUEL HIDALGO 2 nan LA LAGUNA BELLA ESPERANZA COATEPEC 91500 Veracruz
1107,GRUPO EMPRESARIAL LAB  SA DE CV,BASURTO 36 nan XALAPA ENRIQUEZ CENTRO XALAPA 91000 Veracruz
1108,RICOMAIZ  SA DE CV,CUAUHTEMOC 13 BIS NAOLINCO DE VICTORIA NAOLINCO 91400 Veracruz
1109,TECHNOLOGY DEVELOPMENTS AND INNOVATIONS  SA DE CV,AV 1 CALLES 12 Y 14 1214 nan SAN JOSE CORDOBA 94560 Veracruz
1110,TRANSPORTES ARMABE  SA DE CV,AV 22 DE MARZO 1019 nan LA LUZ FCO I MADERO CORDOBA 94570 Veracruz
1111,PREDECO  SA DE CV,1 AV ARCEL CHAMPAGNAT 200 nan JUAN B SOSA MERIDA 97205 Yucatan
1112,PASTELERIA LOMAS  SA DE CV,P MATLAZINCAS 366 nan LOMAS ALTAS TOLUCA 50040 Estado de Mexico
1113,BIEC SERVICIOS PROFESIONALES DE LA CONSTRUCCION  SA DE CV,PEDRO ASCENCIO SUR 5A   21 DP LA MERCED TOLUCA 50080 Estado de Mexico
1114,HERRAMIENTAS Y SERVICIOS DE OBREGON  SA DE CV,DOCTOR NORMAN E BOURLAUG SUR 2605 nan COL MPIO LIBRE CAJEME 85080 Sonora
1115,FUMIGUEM KILLER S DE RL DE CV,LOMA LARGA 4213 nan MONTERREY TIJUANA 22046 Baja California
1116,PONCE AUTOMOTRIZ Y AGRICOLA  SA DE CV,ADOLFO LOPEZ MATEOS OTE 1109 nan JARDINES DE CELAYA CELAYA 38080 Guanajuato
1117,FAMILIA CRISTEL  SA DE CV,AV 7MA SUR PONIENTE 230 nan TUXTLA GUTIERREZ CENTRO TUXTLA GUTIERREZ 29000 Chiapas
1118,"CONSTRUCTORA SOFER,  SA DE CV",MADERO NTE 110 nan CENTRO ZAMORA 59600 Michoacan
1119,FARMACIA PARIS DE LACOSTA MICHOACANA  SA DE CV,JOSE MARIA MORELOS 426 L E nan CENTRO LAZARO CARDENAS 60950 Michoacan
1120,DAQUIR  SA DE CV,CAMELINAS 60 nan 3 ER SECTOR DE FIDELAC LAZARO CARDENAS 60950 Michoacan
1121,JERONIMO ALVARADO CONSTRUCCIONES Y MONTAJES  SA DE CV,SANTA CRUZ MZ 38LT3 LT 3 SANTO DOMINGO AJOLOA TECAMAC 55754 Estado de Mexico
1122,T TO  SA DE CV,LBTO VIAL CLUB ROTARIO 2000 SN nan CUXTITLA TIZAYUCA 43803 Hidalgo
1123,COMERCIALIZADORA INTERTIP  SA DE CV,CARRETERA MUNICIPAL JILOTZINGO TIZAYUCA KM 1 SN  BARRIO SAN ANTONIO HUEYPOXTLA 55690 Estado de Mexico
1124,MONITOREO Y CONTROL DE TRANSFORMADORES  SA DE CV,JUAN ESCUTIA 8 LOTE 1 CUXTITLA TIZAYUCA 43800 Hidalgo
1125,PAQUETERIA Y MENSAJERIA RAPIDA SA DE CV,MANUEL CORPANCH 402 LORENZO BOTURINI VENUSTIANO CARRANZA 15820 CDMX
1126,CARTODINAMIA  SA DE CV,BAJIO 38 A LAS JUNTAS SAN PEDRO TLAQUEPAQUE 45590 Jalisco
1127,ASIENTOS SANITARIOS NACIONALES  SA DE CV,CADENA DE LAS AMERICAS 9 1 GLORIAS DEL COLLI ZAPOPAN 45010 Jalisco
1128,YAMAK RECYCLING  SA DE CV,INDEPENDENCIA NTE 127 nan CENTRO SAN MARTIN TEXMELUCAN 74000 Puebla
1129,ALEXSSA STAR  SA DE CV,AV PLAN DE SAN LUIS 534 SN NUEVA SANTA MARIA AZCAPOTZALCO 2800 CDMX
1130,"KOSHERTEL, SA DE CV",BERNARD SHAW 44 LOC A POLANCO CHAPULTEPEC MIGUEL HIDALGO 11560 CDMX
1131,CONSORCIO DE INGENIERIA CON CALIDAD TOTAL SA DE CV,AVE 5 SENORES 164 A nan COL 5 SENORES ZACATECAS 98050 Zacatecas
1132,J & N IMPULSE BIENESRAICES  SA DE CV,RAMIREZ DEL PRADO 412 nan EJIDAL OCOLUSEN MORELIA 58295 Michoacan
1133,SERVICIO LOS PRIETOS SA DE CV,CAMINO REAL 11 nan CASA BLANCA PUEBLO NUEVO 36892 Guanajuato
1134,DOMUS HABITAT  SA DE CV,CALLE JUVENTINO ROSAS 458 F CENTRO IRAPUATO 36500 Guanajuato
1135,HERRERIA E INFRAESTRUCTURA GLOBAL  SA DE CV,PALITO BLANCO 39 nan SAN FRANCISCO MATAMOROS 87350 Tamaulipas
1136,INOMAQ  SA DE CV,ESTEBAN LOERA 277 nan ZONA OBLATOS GUADALAJARA 44380 Jalisco
1137,COORPORATIVO DE INSPECCION DE MATERIALES SA DE CV,DR ANDRES IDUARTE 108 nan PINO SUAREZ CENTRO 86168 Tabasco
1138,DISTRIBUIDORA DE ALUMINIO SANTA CRUZ DE SALTILLO  SA DE CV,LA FRAGUA 2305 nan GUANAJUATO SALTILLO 25280 Coahuila
1139,COMERCIAL BALBEK S DE RL DE CV,CALZADA HEROES DE CHAPULTEPEC 304 nan OAXACA CENTRO OAXACA DE JUAREZ 68000 Oaxaca
1140,DEALTURA PRODUCTORESS DE PR DE RL DE CV,CAMINO REAL 1500 nan LA TRINIDAD SAN IGNACIO CERRO GORDO 47195 Jalisco
1141,IMPORTACIONES PROMOCIONALES TNP  SA DE CV,ALAMO 101 P1 DPTO2 VALLE DE LOS PINOS 1 TLALNEPANTLA 54040 Estado de Mexico
1142,PANTEON JARDINES DE ACAMBARO  SA DE CV,CARR A MARAVATIO KM 3  5 nan ENRIQUE VELASCO IBARRA ACAMBARO 38664 Guanajuato
1143,CRT DESARROLLOS Y PROYECTOS  SA DE CV,AVENIDA 6 DE ABRIL 297 nan LEY 57 HERMOSILLO 83100 Sonora
1144,L&V DEVELOPMENTS SA DE CV,BENITO JUAREZ 1717 LOCAL 2 nan CENTRO LOS CABOS 23400 Baja California Sur
1145,ACEROS ALTURA  SA DE CV,LIBRAMIENTO NORESTE KM 35 350 nan MOISES SAENZ APODACA 66613 Nuevo Leon
