,nombre,direccion
183,INDUSTRIAS CATALIK DE MEXICO SA DE CV,SAN RAFAEL LT 3 A FRACC IND IXTAPALUCA IXTAPALUCA 56530 Estado de Mexico
184,GRUPO EMPRESARIAL CATALIK  SA DE CV,SAN RAFAEL LT 3 A nan IXTAPALUCA IXTAPALUCA 56530 Estado de Mexico
185,F DESIGN STUDIO  SA DE CV,MORELOS MZ 4 LT 33 PRIMERO DE SEPTIEMBRE ATIZAPAN DE ZARAGOZA 52910 Estado de Mexico
186,BGA PUBLICIDAD SA DE CV,DIVISION DEL NORTE 2758 1 PB PARQUE SAN ANDRES COYOACAN 4040 CDMX
187,"CORPORACION AIISA, SA DE CV",XICOTENCATL 75 nan SAN DIEGO CHURUBUSCO COYOACAN 4120 CDMX
188,HEWIC DESIGN  SA DE CV,AMSTERDAM 240 4 HIPODROMO CUAUHTEMOC 6100 CDMX
189,CONSTRUCTORA GOLDEN GATE  SA DE CV,AGUSTIN ROMERO IBANEZ 57 nan PRESIDENTES EJIDALES 1A SECC COYOACAN 4470 CDMX
190,EMBUTIDOS FINOS LA GALLEGA  SA DE CV,AV ALFREDO DEL MAZO 20 MZ 10 LT 8 JOSEFA ORTIZ DE DOMI ECATEPEC DE MORELOS 55117 Estado de Mexico
191,CORPORACION ECOLOGICA R G  SA DE CV,PIRULES 24 nan SAN CARLOS ECATEPEC DE MORELOS 55080 Estado de Mexico
192,FUERZA AISLANTE  SA DE CV,MANIZALES 1147 2 SAN PEDRO ZACATENCO GUSTAVO A MADERO 7360 CDMX
193,SERVS DE TABAQUERIAS SA DE CV,ZACATECAS 184 nan ROMA NORTE CUAUHTEMOC 6700 CDMX
194,"MICRO G ELECTRONICA, SA DE CV",BUEN TONO 53 301 INDUSTRIAL GUSTAVO A MADERO 7800 CDMX
195,JUNG KWANG DE MEXICO SA DE CV,TLAPALEROS 6 nan EJIDOS DEL MORAL IZTAPALAPA 9040 CDMX
196,"PROQUIMES, SA DE CV",18 SUR 5519 nan JARDINES DE SAN MANUEL PUEBLA 72570 Puebla
197,"GHERAM, SA DE CV",VAINILLA 365 nan GRANJAS MEXICO IZTACALCO 8400 CDMX
198,SERINAL  SA DE CV,PALENQUE 265 nan NARVARTE BENITO JUAREZ 3020 CDMX
199,MULTIMADERAS Y TRIPLAY  SA DE CV,CALZADA DE LA NARANJA 691 SN SANTIAGO AHUIZOTLA AZCAPOTZALCO 2750 CDMX
200,CORPORATIVO INSIDETEC  SA DE CV,CALLE 7 A 87 2DO PISO SANTA ROSA GUSTAVO A MADERO 7620 CDMX
201,MATR3S CONSTRUCCIONES Y PROYECTOS  SA DE CV,MORELOS MNZA86 LT16 2 AMPLIACION BUENAVISTA 2DA SECC TULTITLAN 54955 Estado de Mexico
202,"GRUPO LOGON, SA DE CV",LAGO DE XOCHIMILCO 6729 A LAGOS DEL BOSQUE MONTERREY 64890 Nuevo Leon
203,LA CASA DEL HOTELERO SA DE CV,MIGUEL NIETO SUR 434 nan ZONA CENTRO MONTERREY 64000 Nuevo Leon
204,ROWAN TECHNOLOGIES  SA DE CV,12 DE ABRIL 5411 nan TORRES LINDAVISTA GUADALUPE 67126 Nuevo Leon
205,MANLAB  SA DE CV,AV CENTRAL 230 101 LOS LERMAS GUADALUPE 67190 Nuevo Leon
206,JOLLAK  SA DE CV,ADOLFO RUIZ CORTINES 3551 7 MITRAS NORTE MONTERREY 64320 Nuevo Leon
207,BELORCO CONSULTORES S DE RL DE CV,LUIS MORENO NTE 4308 nan NI#O ARTILLERO MONTERREY 64280 Nuevo Leon
208,"OPERADORA YOLY, SA DE CV",GABINO BARRERA 5 nan PERIODISTAS PACHUCA DE SOTO 42060 Hidalgo
209,FAJMEL COMERCIAL  SA DE CV,JOSE ANTONIO TORRES 823 102 VIADUCTO PIEDAD IZTACALCO 8200 CDMX
210,DISEOS TOCADORES Y MARMOLES  SA DE CV,MANUEL CARREON Y RUBIO 103 nan SANTA MARTHA ACATITLA IZTAPALAPA 9510 CDMX
211,RODAMIENTOS Y REFACCIONES INDUSTRIALES  SA DE CV,DR MARTINEZ 25 nan DOCTORES CUAUHTEMOC 6720 CDMX
212,IMPORTADORA DIARIEL  SA DE CV,JUAN LEON 57 nan SAN MIGUEL CHICONCUAC 56270 Estado de Mexico
213,FWONG  SA DE CV,AV HIDALGO 91 nan SAN PEDRO E LAS COLONIAS CENTR SAN PEDRO 27800 Coahuila
214,BARESA DE TORREON SA DE CV,CALLE COMONFORT 842 nan CENTRO TORREON 27000 Coahuila
215,CHUMACERAS Y RODAMIENTOS  SA DE CV,RAFAEL DE LA FUENTE 518 A nan MONCLOVA CENTRO MONCLOVA 25700 Coahuila
216,COMINCUA CONSTRUCCIONES MINERAS DE CUATROCIENEGAS  SA DE CV,MORELOS 112 nan CUATROCIENEGAS DE CARRANZA CEN CUATRO CIENEGAS 27640 Coahuila
217,PAPELERIA ROSA DE CHIHUAHUA  SA DE CV,AVE 20 DE NOVIEMBRE 1310 nan ZONA CENTRO CHIHUAHUA 31000 Chihuahua
218,GRUPO DAPURI DE MEXICO  SA DE CV,CALLE CALIFORNIA 5101 112 QUINTAS DEL SOL CHIHUAHUA 31214 Chihuahua
219,SALTIMEX TRAVEL  SA DE CV,AV LA SALLE 707 nan LA SALLE SALTILLO 25240 Coahuila
220,"PADE MEXICANA, SA DE CV",LAGO ONEGA 218 nan ANAHUAC MIGUEL HIDALGO 11320 CDMX
221,ASPENCOOL DEL NORTE  SA DE CV,ADOLFO LOPEZ MATEO 1817 nan CONSTITUYENTES DEL 57 MONTERREY 64260 Nuevo Leon
222,DISA JR  SA DE CV,PRIV ARTEMIO ELIZONDO 1028 nan APODACA CENTRO APODACA 66600 Nuevo Leon
223,REFACCIONARIA ALCURRUCEN  SA DE CV,AV ADOLFO LOPEZ MATEOS 1409 7 MELCHOR OCAMPO JUAREZ 32380 Chihuahua
224,GOMELEC PROYECTOS ELECTRICOS  SA DE CV,CERRO DE LA BUFA 263 nan OSCAR FLORES TAPIA SALTILLO 25146 Coahuila
225,RD TERRACERIAS Y URBANIZACIONES  SA DE CV,MARIANO ESCOBEDO 29 B BELLAVISTA CIUDAD VALLES 79090 San Luis Potosi
226,SERVICIO PREMIER GUTIERREZ  SA DE CV,CARR FED MEX PACHUCA KM 48 7 nan LOS REYES ACOZAC TECAMAC 55755 Estado de Mexico
227,DANIFERROTOOLS SA DE CV,CALLE DE LA CHARRERIA 144 nan GALINDAS RESIDENCIAL QUERETARO 76177 Queretaro
228,GID INDUSTRIES SA DE CV,AVENIDA MEXICO JAPON 140 nan CIUDAD INDUSTRIAL CELAYA 38010 Guanajuato
229,GRUPO CONSTRUCTOR MARSOL  SA DE CV,CARRETERA GUANAJUATO JUVENTINO ROSAS KM 9 nan YERBABUENA GUANAJUATO 36250 Guanajuato
230,CELULAR SUR  SA DE CV,AV MORELOS 28 A nan CENTRO MOROLEON 38800 Guanajuato
231,SOLUTIONS SMA  SA DE CV,RECREO 11 nan CENTRO SAN MIGUEL DE ALLENDE 37700 Guanajuato
232,GEMPSA ELECTRO INSTALACIONES SA DE CV,AV INDUSTRIAS 2303 ALTOS FRACC INDUSTRIAS SAN LUIS POTOSI 78395 San Luis Potosi
233,IM POOLS  SA DE CV,HUASTECA 295 nan BELLAS LOMAS SAN LUIS POTOSI 78210 San Luis Potosi
234,DISTRIBUIDORA PAPELERA MORELIA  SA DE CV,ASTRONOMOS 230 nan AMPLIACION JARDINES DEL TOREO MORELIA 58049 Michoacan
235,SALCON WEB  SA DE CV,JOSE MARIA IGLESIAS 4712 LOC 1 LAS GRANJAS CHIHUAHUA 31100 Chihuahua
236,GRUPO INDUSTRIAL JAMASH  SA DE CV,AVENIDA DE LA JUVENTUD 4101 49 LAS MISIONES I II II CHIHUAHUA 31115 Chihuahua
237,INMOBILIARIO J & J SIMON  SA DE CV,AV BOSQUE DE ALISOS 58 PISO 3 BOSQUES DE LAS LOMAS CUAJIMALPA DE MORELOS 5120 CDMX
238,AZGAL SEGURIDAD PRIVADA S DE RL DE CV,EJE 2 PTE FLORENCIA 72 105 JUAREZ CUAUHTEMOC 6600 CDMX
239,DISTRIBUIDORA DE MATERIALES BONANZA  SA DE CV,BLVD LIB JOSE DE LAS FUENTES RODRIGUEZ 210 nan TEOTIHUACAN PARTE BA ACU#A 26270 Coahuila
240,LOZANUEZ  SA DE CV,GALEANA 360 A COL CENTRO ACU#A 26200 Coahuila
241,AERO OPERACIONES ADUANALES SA DE CV,AV 605 3 nan UNID SN JUAN DE ARAGON GUSTAVO A MADERO 7920 CDMX
242,AUTOFLETES MENDOZA SDE RL DE CV,RAMON ALARCON 2624 nan PRIVADA DEL CUMBRES DELICIAS 33085 Chihuahua
243,GIRAS TURISTICAS Y EMPRESARIALES  SA DE CV,EMERSON 412 nan POLANCO V SECCION MIGUEL HIDALGO 11560 CDMX
244,REACCIONES DESTILACIONES Y EVAPORACIONES SA DE CV,FUNDIDORES 30 B ZONA INDUSTRIAL XHAL CUAUTITLAN IZCALLI 54714 Estado de Mexico
245,AUTOTRANSPORTES ASTROS SA DE CV,JALTENCO SN nan LA CONCEPCION TULTITLAN 54900 Estado de Mexico
246,BRV CONSTRUCCIONES  SA DE CV,PASEO DE TABAQUITOS 107 nan LA ALTENA II NAUCALPAN DE JUAREZ 53120 Estado de Mexico
247,GRUPO EDITORIAL GARCIA  SA DE CV,CLL DELFIN 2 C PARQUE INDUSTRIAL CUAUTITLAN CUAUTITLAN IZCALLI 54730 Estado de Mexico
248,TORZALES ESPECIALES  SA DE CV,AV ALEMANIA 1616 A MODERNA GUADALAJARA 44190 Jalisco
249,AGREGADOS Y DERIVADOS MEXICANOS  SA DE CV,CORDOBANES 2051 nan COL JDNES DEL COUNTR GUADALAJARA 44210 Jalisco
250,TRANSPORTES AVIFOMA S DE RL DE CV,LEONOR PINTADO 188 nan TETLAN GUADALAJARA 44820 Jalisco
251,GRUPO AVEMEN  SA DE CV,CALLE 32 2660 nan ZONA INDUSTRIAL GUADALAJARA 44940 Jalisco
252,"PROYECPOL, SA DE CV",CAMINO A SAN JUAN EVANGELISTA 870 nan SANTA ROSA IXTLAHUACAN DE LOS MEMBRILLOS 45860 Jalisco
253,TRANSPORTES FASTCARGO  SA DE CV,LA LUZ KM 8 8 nan LA LABORCITA LEON 37670 Guanajuato
254,CORPORATIVO DUCTOS  SA DE CV,PASEO DE LOS PERICOS 218 nan SAN ISIDRO LEON 37510 Guanajuato
255,IMO IN TERRA  SA DE CV,BRISAS DE SAN AURELIO 106 nan SAN FRANCISCO DE ASIS 1 LEON 37294 Guanajuato
256,MODATEC  SA DE CV,AV CIRCUNVALACION PONIENTE 1539 nan CD GRANJA ZAPOPAN 45010 Jalisco
257,PADMO S DE RL DE CV,MOCTEZUMA 5717 nan RESIDENCIAL MOCTEZUM ZAPOPAN 45059 Jalisco
258,SISTEMAS DIGITALES DINETSYS  SA DE CV,TOLOV 4866 nan MIRADOR DEL SOL ZAPOPAN 45054 Jalisco
259,"OPERADORA GUIROSA,  SA DE CV",CARRETERA INT AL NTE ESQ CON CAMINO AL MDO DE ABAS SN nan EL VENADILLO MAZATLAN 82129 Sinaloa
260,CENTRO COSTALERO UNIVERSAL SA DE CV,COYUL 2007 nan MERCADO DE ABASTOS GUADALAJARA 44530 Jalisco
261,YOUNG SIGNAL  SA DE CV,FELIPE SEVILLA DEL RIO 518 nan LOMAS DE CIRCUNVALAC COLIMA 28010 Colima
262,PLATERIA WUERO SA DE CV,PROL INDEPENDENCIA 28 A TUXPAN CENTRO TUXPAN 49800 Jalisco
263,ORTIZ IMPERMEABILIZANTES  SA DE CV,GENERAL I MARTINEZ 1447 nan TEQUISQUIAPAN SAN LUIS POTOSI 78250 San Luis Potosi
264,EXERRE  SA DE CV,CARR TULA TEPEJI KM 10 SN nan LA PILA TULA DE ALLENDE 42840 Hidalgo
265,"VINCON, SA DE CV",10 DE DICIEMBRE 212 nan INDEPENDENCIA QUERETARO 76147 Queretaro
266,NETWORKS & LOGISTICS SA DE CV,ANILLO VIAL II PONIENTE 10800 nan SANTA MARIA QUERETARO 76137 Queretaro
267,BEER BANK  SA DE CV,MARIANO ESCOBEDO 97 7 CENTRO QUERETARO 76020 Queretaro
268,JOR SOLUTIONS  SA DE CV,DIEGO DE MEN DOZA 112 nan FUNDADORES QUERETARO 76117 Queretaro
269,JIMENEZ TENORIO  SA DE CV,RIO PANUCO 5314 nan JARDINES DE SAN MANU PUEBLA 72570 Puebla
270,TRANSPORTE MERCANTILMETROPOLI HERRERA Y ASOCIADOS  SA DE CV,14 ORIENTE 2009 nan LOS REMEDIOS PUEBLA 72377 Puebla
271,EXCLUSIVAS SONIA DE PUEBLA  SA DE CV,BLVD 14 SUR 5142 nan JARDINES DE SAN MANUEL PUEBLA 72570 Puebla
272,JOCAR ELECTRICA DE ORIENTE  SA DE CV,CALZ ALFREDO TOXQUI 10213 12 MEXICO 83 PUEBLA 72017 Puebla
273,OPTIMA ANGELOPOLIS  SA DE CV,AVENIDA DEL CASTILLO 5925 SN LOMAS DE ANGELOPOLIS SAN ANDRES CHOLULA 72830 Puebla
274,CENTRO DE DIAGNOSTICO INTEGRAL DE TEH SA DE CV,10 ORIENTE 108 nan FRANCISCO SARABIA TEHUACAN 75730 Puebla
275,CONFECCIONES EDUARI  SA DE CV,4 SUR 1306 A BENITO JUAREZ TEHUACAN 75770 Puebla
276,TRACTO TALLER TAJIN  SA DE CV,CARRETERA POZA RICA SAN ANDRES KM 5 8 nan COATZINTLA COATZINTLA 93160 Veracruz
277,CENTRO DE NEURODIAGNOSTICO SA DE CV,GUTIERREZ ZAMORA 423 nan COATZACOALCOS CENTRO COATZACOALCOS 96400 Veracruz
278,CONST. Y CONSERVACION IND DEL VALLE DE ORIZABA SA DE CV,SUR 35 51 S#N ORIZABA CENTRO ORIZABA 94300 Veracruz
279,COMERCIALIZADORA DELCARPIO  SA DE CV,JESUS REYES HEROLES 37 nan TUXPAN DE RODRIGUEZ CANO CENTR TUXPAN 92800 Veracruz
280,SODEIME INGENIERIA MEDICA  SA DE CV,CUAJILOTE 16 SN BARRIO SANTIAGO YAUTEPEC 62730 Morelos
281,BY THE SEA  SA DE CV,CALLE NAZARETH MANZANA 66 LOTES 86 8 9 Y 10 nan SMZA 310 BENITO JUAREZ 77560 Quintana Roo
282,GUGAR SODA SA CV,CARR OAXACA ISTMO KM 10 9 nan TLALIXTAC DE CABRERA TLALIXTAC DE CABRERA 68270 Oaxaca
283,CALZADO LAUREN S  SA DE CV,REFORMA 320 nan CENTRO OCOTLAN 47800 Jalisco
284,ALIMENTOS LA PLAYITAS DE RL DE CV,CALLE 6TA 2334 nan ZONA CENTRO TIJUANA 22000 Baja California
285,TU BENEFICIOS  SA DE CV,ENSENADA 9031 13 MADERO SUR TIJUANA 22046 Baja California
286,INNVENNTA COMERCIALIZADORA  SA DE CV,PACIFICO 14539 nan PARQUE INDUSTRIAL PACIFICO TIJUANA 22490 Baja California
287,SERVICIOS IMAK S DE RL DE CV,CARRETERA MEXICALI A SAN LUIS KM 17#5 nan PUEBLA MEXICALI 21620 Baja California
288,PROVEEDORA DE FUNDENTES Y MINERALES  SA DE CV,ALDAMA 152 nan SAN BENITO HERMOSILLO 83190 Sonora
289,NEMEVI S DE RL DE CV,MISION DE SANTO TOMAS 2933 3 ZONA URBANA RIO TIJU TIJUANA 22010 Baja California
290,VITAMEX DE OCCIDENTE SA DE CV,DOMINGO SARMIENTO 3010 nan PRADOS PROVIDENCIA GUADALAJARA 44670 Jalisco
291,MAPALOCALIZADOR  SA DE CV,AV SAN JUAN BOSCO 4914 B LOMAS DEL SEMINARIO ZAPOPAN 45038 Jalisco
292,COMERCIALIZADORA SOLUCIONES EN TODO MIPROVEDORFAVOR  SA DE CV,AV MANUEL SALDA#A NTE 31 B CENTRO CHIAUTEMPAN 90800 Tlaxcala
293,FUNHEDI  SA DE CV,PROLONGACION REFORMA LOCAL H 3518 nan AMOR PUEBLA 72140 Puebla
294,RECORDARI  SA DE CV,NICOLAS SAN JUAN 1606 1 DEL VALLE BENITO JUAREZ 3100 CDMX
295,TATTOOARTE  SA DE CV,BOULEVARD KUKULCAN KM 12 5 MZA 52 LT 18 10 LOC 14 ZONA HOTELERA BENITO JUAREZ 77500 Quintana Roo
296,BUK INC  SA DE CV,REGINA 120 nan CENTRO AREA 9 CUAUHTEMOC 6090 CDMX
297,MENSAJERIA Y PAQUETERIA GRAN EXPRESS  SA DE CV,PTE 7 701 LOC 1 PUEBLA CENTRO PUEBLA 72000 Puebla
298,CONSTRUCCIONES INDUSTRIALES FRAMA  SA DE CV,TULA ITURBE KM 1#5 nan LOMAS DEL SALITRE TULA DE ALLENDE 42800 Hidalgo
299,ARICTAM  SA DE CV,CERRADA DE LIRIOS 419 nan MISION DE LA SILLA GUADALUPE 67190 Nuevo Leon
300,OPERADORA DE GRUAS JLB S DE RL DE CV,CARRETERA AL CAMPO MILITAR 500 A nan SAN ANTONIO DE LA PU QUERETARO 76135 Queretaro
301,TRANSPORTES CASTILLAS DE RL DE CV,CERRADA 19 B 586 nan GRAN SANTA FE MERIDA 97314 Yucatan
302,CINTAS Y CORDELES NACIONALES  SA DE CV,CAM TLAXCALANCINGO 2217 nan EMILIANO ZAPATA SAN ANDRES CHOLULA 72824 Puebla
303,FUSION OCHO  SA DE CV,SAN FRANCISCO 1701 LOCAL B DEL VALLE CENTRO BENITO JUAREZ 3100 CDMX
304,DECORACION EN TEXTURAS  SA DE CV,CALLE 10 283 nan FRANCISCO VILLA ORIE KANASIN 97370 Yucatan
305,GRUPO YUGA  SA DE CV,4 X 63 B Y 63 C 555 A nan CORTES SARMIENTO MERIDA 97167 Yucatan
306,CONSTRUCTORA ARECHIGA  SA DE CV,KM 10 100 CARRETERA BOSQUES DE SALOYA EL CEDRO SN nan EL CEDRO 3RA SECCION NACAJUCA 86220 Tabasco
307,GUICH  SA DE CV,CALZADA DE LOS PARAISOS 50 A CIUDAD GRANJA ZAPOPAN 45010 Jalisco
308,BOUCRIN REFRIGERACION  SA DE CV,APOLONIO M AVILES 3782 nan LOMA LINDA GUADALAJARA 44986 Jalisco
309,TUBULARES KARETZY SA DE CV,PORRES BARANDA 820 nan BLANCO Y CUELLAR GUADALAJARA 44730 Jalisco
310,GRUPO COMERCIAL DITORBI  SA DE CV,INDUSTRIA VINICOLA 309 nan PARQUE INDUSTRIAL EL COLLI ZAPOPAN 45069 Jalisco
311,MADERERIA EL CAZANGO  SA DE CV,FRANCISCO SILVA ROMERO 939 nan SAN CARLOS GUADALAJARA 44460 Jalisco
312,GRUPO AGROCIEN S DE RL DE CV,AV ADOLFO RUIZ CORTINES 52 nan LA BARCA CENTRO LA BARCA 47910 Jalisco
313,"MAQUILADORA VIVANCO, SA DE CV",CLL FEDERACION 337 nan LA PERLA GUADALAJARA 44360 Jalisco
314,SUPERVISION PROGRAMADA INTEGRAL SEGURIDAD PRIVADA  SA DE CV,RIO LA PAZ 2523 A ATLAS GUADALAJARA 44870 Jalisco
315,GRUPO CONSTRUCTOR MARPEL  SA DE CV,AV# GALILEO GALILEI 4196 1 ARBOLEDAS 1A SECCION ZAPOPAN 45070 Jalisco
316,COMERCIAL RDP  SA DE CV,GUILLERMO GONZALEZ CAMARENA 999 PIS2 105 LOMAS DE SANTA FE CUAJIMALPA DE MORELOS 5300 CDMX
317,ALVITA AGRO S DE RL DE CV,CALLE FRANCISCO I MADERO NORTE 316 nan BARRIO DEL CARMEN ZAMORA 59620 Michoacan
318,CON CIMA COLIMA  SA DE CV,AV DE LOS DIAMANTES 144 nan JARDINES DE LA HACIE COLIMA 28017 Colima
319,"NAGUIDXI, SA DE CV",LUIS CABRERA 324 nan SAN JERONIMO ACULCO LA MAGDALENA CONTRERAS 10400 CDMX
320,AUTOBUSES ESTRELLAS DEL CAMINO  SA DE CV,DIVISION DEL NTE 4116 2 FLORESTA COYOACAN TLALPAN 14310 CDMX
321,GLOBAL COMMERCE PN  SA DE CV,FRANCISCO PIMENTEL 44 A SAN RAFAEL CUAUHTEMOC 6470 CDMX
322,COMERCIALIZADORA LA PAMARA SA DE CV,PINO SUAREZ 97 A RAMOS MILLAN SAN JUAN DEL RIO 76807 Queretaro
323,PRODUCTORES UNIDOS DEL VALLE  SA DE CV,DONACIANO MARTINEZ 103 nan CENTRO CALVILLO 20800 Aguascalientes
324,INNOVACIONES MEDICASDEL BAJIO  SA DE CV,CIRCUITO DEL SANDALO 300 501 VILLAS DEL JUNCAL LEON 37180 Guanajuato
325,CORPORATIVO V Y B DEQUERETARO  SA DE CV,GALAXIA 241 nan UNIVERSO 2000 QUERETARO 76085 Queretaro
326,"PROFFINOX, SA DE CV",CARRETERA QUERETARO SLP 22101 6 SANTA ROSA JAUREGUI QUERETARO 76220 Queretaro
327,PROMEN  SA DE CV,AV DAMIAN CARMONA 1270 nan SANTIAGO DEL RIO SAN LUIS POTOSI 78049 San Luis Potosi
328,ENERGIA Y SOLUCIONESRENOVABLES  SA DE CV,AV AZCAPOTZALCO LA VILLA 45 D11 202 SANTO TOMAS AZCAPOTZALCO 2020 CDMX
329,G&T ATM  SA DE CV,UNION 283 nan TEPEYAC INSURGENTES GUSTAVO A MADERO 7020 CDMX
330,HO MANTENIMIENTO S DE RL DE CV,PEDERNAL 6335 nan TRES ESTRELLAS GUSTAVO A MADERO 7820 CDMX
331,GM INTEGRACIONES Y SOLUCIONES EN CONTROL SA DE CV,BLVD MANUEL AVILA CAMACHO 80 2DO P OF D204 EL PARQUE NAUCALPAN DE JUAREZ 53398 Estado de Mexico
332,MGREEN SOLUTIONS  SA DE CV,AV 16 DE SEPTIEMBRE 87 5 INDUSTRIAL ALCE BLANCO NAUCALPAN DE JUAREZ 53370 Estado de Mexico
333,NUDOMI  SA DE CV,SUR 111 414 nan HEROES DE CHURUBUSCO IZTAPALAPA 9090 CDMX
334,CONSTRUCTORA Y COMERCIALIZADORA ALCIRA  SA DE CV,NORTE 80 A 44101 NUEVA TENOCHTITLAN GUSTAVO A MADERO 7890 CDMX
335,NIETO PATH DISTRIBUCIONES  SA DE CV,ROSENDO VISCAL 10 nan MEXICO NUEVO ATIZAPAN DE ZARAGOZA 52966 Estado de Mexico
336,SMALL SEWAGE TREATMENT PLANTS  SA DE CV,CTO HISTORIADORES 8R DEP 1 PISO 1 CIUDAD SATELITE NAUCALPAN DE JUAREZ 53100 Estado de Mexico
337,PROVEEDOR DE OFICINAS XINANTECATL  SA DE CV,TEXCOCO 112 nan SOR JUANA INES DE LA TOLUCA 50040 Estado de Mexico
338,MOBILI DESARROLLOS  SA DE CV,ALABAMA 209 1ER PISO NAPOLES BENITO JUAREZ 3810 CDMX
339,ROYAL LIGHT  SA DE CV,CHOPO 530 nan SANTA MARIA INSURGEN CUAUHTEMOC 6430 CDMX
340,DISTRIBUIDORA KIS SA DE CV,CALLE PITAGORAS 931 nan NARVARTE PONIENTE BENITO JUAREZ 3020 CDMX
341,AMATL & TECHNOLOGY SOLUTIONS  SA DE CV,CORREGIDORA 106 A nan CENTRO PACHUCA DE SOTO 42000 Hidalgo
342,SPINE IMPLANTS  SA DE CV,MONTE ELBRUZ 132 404 LOMAS DE CHAPULTEPEC MIGUEL HIDALGO 11000 CDMX
343,VALFRUTTA  SA DE CV,AV CUAUHTEMOC 1233 606 SANTA CRUZ ATOYAC BENITO JUAREZ 3310 CDMX
344,EVOLVE IT CONSULTING SA DE CV,HERIBERTO FRIAS 1439 502 A DEL VALLE CENTRO BENITO JUAREZ 3100 CDMX
345,REPORTERO INDUSTRIALMEXICANO SA DE CV,CERRO TRES MARIAS 314 nan CAMPESTRE CHURUBUSCO COYOACAN 4200 CDMX
346,JOYMIND INTERNATIONAL  SA DE CV,CALLE RIOS SENA 63 PB CUAUHTEMOC CUAUHTEMOC 6500 CDMX
347,ENTER COMPUTING SERVICE DE MEXICO  SA DE CV,AV# REVOLUCION SOCIAL SM# 6 MZ# 10 LT#37 VICENTE GUERRERO IZTAPALAPA 9200 CDMX
348,LAVASOLAS DE CIUDAD JUAREZ  SA DE CV,AGUIRRE LAREDO 6713 nan PARTIDO LA FUENTE JUAREZ 32370 Chihuahua
349,GESCHMACK INTERNATIONAL  SA DE CV,CALZADA DE LOS PARAISOS 525 nan CIUDAD GRANJA ZAPOPAN 45010 Jalisco
350,SAYSACO  SA DE CV,OSCAR MENENDEZ 3030 nan ZONA INDUSTRIAL GUADALAJARA 44940 Jalisco
351,CASADECORADA Y BELLA SA DE CV,MORELOS SUR 5 B ######## CENTRO ZAMORA 59600 Michoacan
352,CENTRAL DE REFACCIONES DEL GOLFO  SA DE CV,CARRETERA COSTERA DEL GOLFO S N nan LA CONCEPCION SAN ANDRES TUXTLA 95739 Veracruz
353,CONSTRUGRANJA TECNOLOGIA EN CRIANZA ANIMAL  SA DE CV,NUEVA FRANCIA 410 nan LOMAS DE CORTES CUERNAVACA 62240 Morelos
354,LABORATORIO Y ASESORIA EN CONTROL DE LA CONTAMINACION SA CV,RIO AMACUZAC 103 nan VISTA HERMOSA CUERNAVACA 62290 Morelos
355,COMERCIALIZADORA MERLIN  SA DE CV,2DA PRIVADA DE EMILIO CARRANZA 109 A nan REFORMA OAXACA DE JUAREZ 68050 Oaxaca
356,MUEBLES PIAVE  SA DE CV,PRIVADA VOLCANES 1 nan CHIPILO SAN GREGORIO ATZOMPA 74325 Puebla
357,REPRESENTACIONES COMERCIALES CALLAN  SA DE CV,AVENIDA BONAMPAK MZA 02 LOTE 05 41 42 43 SM 9 BENITO JUAREZ 77504 Quintana Roo
358,TEC SOLDER  SA DE CV,AV#PLOMO 4 nan CIUDAD INDUSTRIAL CENTRO 86010 Tabasco
359,GRUPO COMERCIALIZADOR GORDILLO  SA DE CV,4A AV NORTE ORIENTE 129 nan NUEVO MEXICO PIJIJIAPAN 30540 Chiapas
360,AUTYCOM SERVICES  SA DE CV,GENERAL JOSE MARIA MIER 475 nan BUROCRATAS DEL ESTAD MONTERREY 64380 Nuevo Leon
361,MATRAX SEGURIDAD PRIVADA  SA DE CV,PODER LEGISLATIVO NTE 207 nan LA PURISIMA AGUASCALIENTES 20259 Aguascalientes
362,QUICK SOFT  SA DE CV,JALAPA 68 PB SAN JERONIMO ACULCO LA MAGDALENA CONTRERAS 10400 CDMX
363,IMPORTACION Y EXPORTACION PROINDUSTRIAL  SA DE CV,PROLONGACION AV LAS FUENTES 2740 nan PAISAJES DEL TESORO SAN PEDRO TLAQUEPAQUE 45608 Jalisco
364,DISTRIBUCIONES LEGIL SA DE CV,CALZADA DE LAS PIEDRAS 275 D SAN NICOLAS MARAVATIO 61250 Michoacan
365,DISTRIBUIDORA JEROBE SA DE CV,ANTONIO ROSALES 511 nan ZONA CENTRAL LA PAZ 23000 Baja California Sur
366,VECTIUM DEL BAJIO  SA DE CV,SEVILLA 118 A FUENTES DE LA LAJA APASEO EL GRANDE 38192 Guanajuato
367,SUBTEL COMUNICACIONES  SA DE CV,HACIENDA SAN FRANCISCO 501 nan SAN HUMBERTO SANTA CATARINA 66120 Nuevo Leon
368,MUEBLES EXCLUSIVOS KRISTY  SA DE CV,KM 144 LIB DELICIAS MEOQUI SN nan MEOQUI MEOQUI 33130 Chihuahua
369,COMERCIO Y LOGISTICASINCO  SA DE CV SA D E CV,REVOLUCION 1653 PISO 1Y2 SAN ANGEL ALVARO OBREGON 1000 CDMX
370,ESTACION DE SERVICIOARIEL  SA DE CV,BLVD EVERARDO MARQUEZ 302 nan LOMAS RESIDENCIAL PA PACHUCA DE SOTO 42094 Hidalgo
371,URBANICA CONSTRUCCIONES  SA DE CV,ALBERTO TERRONES BENITEZ 214 A nan DURANGO CENTRO DURANGO 34000 Durango
